id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,elev,rough,irr_all,ac_irr,irr_gw,irr_sw,lcrt
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,600,166,1.3,1.3,.3,1,.4
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,647,209,1.5,1.5,.4,1,7.4
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,341,137,7.2,7,2.5,4.7,15.4
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,421,132,3.3,3.3,.7000000000000001,2.7,2.4
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,248,34.3,47,43.1,5.7,41.40000000000001,0
3_22_406_0,2011,Total,3,India,22,Chhattisgarh,406,Bilaspur,402,154,9.600000000000001,9.1,2.4,7.2,0
3_22_407_0,2011,Total,3,India,22,Chhattisgarh,407,Kabeerdham,483,177,3.3,3.3,.8,2.5,0
3_22_408_0,2011,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,384,90.7,7.300000000000001,7.300000000000001,1,6.300000000000001,0
3_22_409_0,2011,Total,3,India,22,Chhattisgarh,409,Durg,310,43.2,13.6,13.4,3.6,10.1,0
3_22_410_0,2011,Total,3,India,22,Chhattisgarh,410,Raipur,332,107,17.8,16.7,2.8,15,0
3_22_411_0,2011,Total,3,India,22,Chhattisgarh,411,Mahasamund,301,40.7,7.600000000000001,6.7,1.3,6.2,0
3_22_412_0,2011,Total,3,India,22,Chhattisgarh,412,Dhamtari,391,81.2,12.5,12.4,2.9,9.600000000000001,0
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,426,109,3.7,3.7,.9,2.9,0
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,600,75.8,.1,.1,0,.1,0
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,601,118,0,0,0,0,0
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,325,180,1.8,1.8,.6000000000000001,1.1,0
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,283,115,.7000000000000001,.7000000000000001,.2,.5,6
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,303,81.2,21.1,20.9,8.200000000000001,12.9,0
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,198,54.7,35.3,32.4,23.8,11.5,0
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,151,11.6,27.6,27.1,14.8,12.9,0
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,255,57,18.4,18.1,6.9,11.5,0
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,202,37.3,39.8,36.3,21.3,18.5,0
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,383,68.8,13.3,13.3,9.1,4.3,0
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,288,45.40000000000001,25.6,25.2,18.7,6.9,0
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,287,101,23.2,20.2,17.4,5.7,0
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,363,86.5,10.1,9.800000000000001,4.800000000000001,5.2,0
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,461,50.8,15.1,14.8,10,5.100000000000001,0
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,393,63.1,10.4,9.700000000000001,5.800000000000001,4.600000000000001,0
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,358,72.8,13.4,13.4,9.600000000000001,3.8,0
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,290,95.7,9,9,5.600000000000001,3.3,1.8
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,469,84.5,3.8,3.7,2,1.8,0
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,461,44.1,14.5,10.7,11.9,2.7,32.2
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,440,32.2,10.9,8.1,9.5,1.4,2.9
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,456,51.2,8.700000000000001,8.200000000000001,5.800000000000001,2.9,0
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,490,18.9,10.4,10.3,8.200000000000001,2.1,0
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,449,35.7,15.2,14.3,11.4,3.7,0
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,415,109,11,10.7,9.300000000000001,1.7,0
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,388,149,11.9,11.3,6.7,5.2,0
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,543,49.90000000000001,22.1,16.9,18.8,3.3,0
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),328,154,15.3,14.9,10.4,4.9,0
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,371,150,10.5,10.3,4.100000000000001,6.4,0
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,425,29.4,13.8,13.5,10,3.8,0
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,451,40,27.2,23.2,16,11.2,0
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,484,28.1,17.3,17.1,12.8,4.5,0
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,444,87.30000000000001,12.5,12.4,8.1,4.3,0
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,440,82.2,14.6,14.2,8.5,6.100000000000001,0
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,605,128,9.700000000000001,7,5.9,3.7,0
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,348,94.2,43.6,42.1,22.7,21,0
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,388,132,42.7,42.7,18.4,24.3,0
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,423,50.8,8.4,8,4.7,3.7,0
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,425,67.3,26.1,25.7,18,8.1,0
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,397,85.40000000000001,35.5,35.5,28.9,6.600000000000001,0
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,763,107,.2,.2,.1,.2,0
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,563,95,2.1,2.1,.4,1.7,0
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,643,149,9.600000000000001,9.200000000000001,6.9,2.6,0
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,533,79.7,6.300000000000001,5.7,2.9,3.5,0
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,474,152,17.1,16.7,3,14.2,0
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,444,44.5,16.1,15.9,9.800000000000001,6.2,0
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,452,41.6,19.2,19.2,11.5,7.7,0
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,452,78.7,2.9,2.9,1.2,1.7,0
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,673,162,1.3,1.3,.5,.9,0
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,365,94.7,6.7,6.600000000000001,4.2,2.5,23.8
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,363,81.90000000000001,4.3,4.3,2.9,1.4,45.40000000000001
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,386,63.3,3.7,2.7,1.6,2.1,0
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,319,83.5,4,2.9,2,2,0
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),317,71.3,11.3,8.200000000000001,8.9,2.3,0
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,371,110,5.9,4.2,4.7,1.2,0
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,27.1,44.1,2.8,2,2.3,.4,28
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,132,110,29.2,28.8,28.4,.8,8.4
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,44.8,34.8,43,42,42.1,.9,64.8
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,110,52.5,33.6,33.1,32.6,1,70.90000000000001
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,198,91.5,23.8,23.5,23.2,.6000000000000001,10.2
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,79.30000000000001,16.8,47.3,47,46.8,.5,86.5
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,24.9,18.2,23.5,15,17,6.5,43.6
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,70.90000000000001,61,11.1,10.9,10.9,.2,22.5
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,109,59.3,13.1,12.9,12.9,.2,10.9
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,58,50.7,13.8,11.2,12.8,1,11.8
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,28.2,40.3,10.2,8.4,10,.2,4
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,93.40000000000001,84.5,37.9,36.6,37.5,.4,0
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,144,74.2,27.8,8.300000000000001,27.5,.2,0
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,59.7,46.3,24.6,23.4,24.1,.5,9.4
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,22.5,15.2,69.40000000000001,64.2,43.1,26.3,20.9
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,60.3,31.9,37.5,32.7,26.1,11.5,58.7
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,131,40,8.4,8.300000000000001,6,2.3,11.1
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,278,66,9.300000000000001,9.300000000000001,8.200000000000001,1.1,0
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,92.7,80.7,22.7,22.5,19,3.8,33.3
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,190,133,9.800000000000001,9.600000000000001,8.300000000000001,1.5,0
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,27,41.2,13.3,12.1,6.9,6.4,0
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,408,161,4,3.9,3.5,.5,92.5
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,57.3,69.2,30.1,23.7,12.4,17.7,10.4
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,136,140,8.800000000000001,8.4,5.800000000000001,3,51.8
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,52.1,65.60000000000001,33.7,33.3,12.4,21.3,1.5
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,129,77.40000000000001,22.1,21.3,8.700000000000001,13.5,9
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,7.300000000000001,5,7.4,7.4,7.300000000000001,.1,0
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,13.5,6,0,0,0,0,0
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,123,82.90000000000001,4.9,4.800000000000001,2.8,2.1,53.5
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,316,202,8.6,4.5,5.800000000000001,2.9,8.700000000000001
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,347,150,8.9,4.100000000000001,7,1.9,14.8
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,282,101,17.9,17.3,15.2,2.8,0
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,448,140,6.4,5.9,6,.4,0
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,312,49.1,7.2,7,6.600000000000001,.5,0
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,471,64.40000000000001,3.4,3.4,3.1,.4,0
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,414,148,4.800000000000001,3.8,4.4,.4,0
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,298,77.10000000000001,13.2,11.3,11.8,1.3,0
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,336,69.3,10.2,9.9,7.5,2.7,0
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,270,35.8,20.6,20.6,10.3,10.3,0
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,316,50.5,20.1,20.1,3.7,16.4,0
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,251,87.7,4.600000000000001,4.600000000000001,1.2,3.4,0
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,232,56.7,7.9,7.800000000000001,3.6,4.3,0
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,322,72.40000000000001,4.2,4.100000000000001,3.7,.5,0
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,404,56.40000000000001,4.9,4.800000000000001,3.8,1.1,0
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,459,45.6,6.800000000000001,6.7,6.2,.6000000000000001,0
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,418,35.9,14.4,10.5,13.3,1.1,0
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,511,60.5,15.3,9.600000000000001,14.6,.7000000000000001,0
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,572,100,15.6,15.3,14.7,.9,0
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,598,130,20.4,12.9,14.4,6,27.8
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,124,129,3.3,2.5,2.4,.9,19.3
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,32,53.6,0,0,0,0,0
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,7.800000000000001,5.5,0,0,0,0,0
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,126,137,5.4,3.1,2,3.3,26.6
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,657,125,23.5,17.7,19.1,4.3,24.6
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,612,118,25.3,18.3,21.5,3.8,11.8
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,582,114,18.2,5.5,16.5,1.7,0
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,596,47,15.3,14,14.1,1.2,0
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,611,65.7,18.3,17.1,15.6,2.6,0
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,504,45.2,22.8,17.9,17.5,5.300000000000001,.6000000000000001
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,744,141,17.5,16.4,11.1,6.4,17.8
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,160,116,3.7,2.4,3.1,.7000000000000001,0
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,144,163,6.4,5.9,3.2,3.3,0
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,666,107,15.6,13.5,6.4,9.200000000000001,1.1
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,634,78.40000000000001,20.5,20.1,15,5.5,5.100000000000001
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,300,121,8,8,4.2,3.9,0
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,431,75.7,34.4,31.3,24.2,10.2,0
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,269,95.30000000000001,28.2,28.1,17.6,10.6,0
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,532,51.8,16.2,15.2,13.1,3,0
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,527,25.8,5.800000000000001,5.800000000000001,5.5,.4,0
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,572,59.5,10.2,10,9.1,1,0
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,447,115,10.1,7.5,7.2,2.9,0
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,248,113,18.2,16.2,11,7.2,0
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,255,91.90000000000001,23.8,23.8,15.6,8.300000000000001,0
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,166,108,12.3,12.3,4.7,7.600000000000001,4.2
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,78.60000000000001,106,36.7,36.7,7.2,29.5,19.4
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,173,165,21.5,21.5,4.4,17.1,32.2
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,499,425,11,11,2.7,8.300000000000001,11.3
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,181,241,26.9,25.6,6.5,20.4,24.3
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,71.2,98.5,53,53,25.8,27.2,38.3
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,44.90000000000001,50.90000000000001,43.8,43.7,6.7,37.1,47.2
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,84.80000000000001,81.2,36.7,34.3,7.600000000000001,29.1,6.100000000000001
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,179,176,11.7,11.5,5.4,6.300000000000001,0
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,67.90000000000001,91.2,23.3,21,10.5,12.8,0
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,289,152,11.1,9,8.9,2.2,0
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,356,107,10.1,10,5.2,4.9,0
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,483,126,8.9,7.5,6.600000000000001,2.4,0
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,470,238,12.7,11.6,9.4,3.3,0
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,645,77.90000000000001,21.4,18.6,11.2,10.2,17.6
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,560,36,29.7,25.6,15.6,14.1,0
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,537,60.3,14.4,11.1,11.3,3.1,0
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,593,40.7,10.6,8.5,9.700000000000001,1,0
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,424,63.1,18.3,17.7,5.300000000000001,13,0
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,552,73.10000000000001,12.3,12,4.800000000000001,7.5,0
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,608,50.7,19.1,16.8,9.300000000000001,9.800000000000001,0
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,619,44.2,20.6,10.2,9.800000000000001,10.8,50.6
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,411,217,2.1,1.6,1.1,1,34.4
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,585,38.7,11.5,10.9,6.600000000000001,4.9,9.800000000000001
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,532,109,24,22,9.200000000000001,14.8,0
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,656,85.30000000000001,12.2,10.1,10,2.2,0
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,629,63.2,25.5,22.3,10.9,14.6,24
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,629,67,13.6,12.9,3.6,9.9,59.2
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,107,159,9.9,7.100000000000001,7,2.9,0
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,857,180,10.9,8.300000000000001,5.600000000000001,5.300000000000001,34
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,752,85.7,13.5,11.5,10.3,3.2,0
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,877,45.5,12.5,10,9.1,3.4,64.60000000000001
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,747,95.5,24.3,20.6,7.2,17.1,8.6
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,899,92.7,11.8,8.9,6.100000000000001,5.7,50.6
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,154,162,15.5,12.2,13.7,1.8,.3
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,881,215,.3,.3,.1,.2,50
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,764,71.90000000000001,19.6,15.4,5.7,13.9,9.9
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,765,197,11.7,10.5,7.2,4.4,12.1
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,471,57.8,4.600000000000001,4.4,2,2.7,0
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,428,57.5,14.5,14,5,9.5,0
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,826,53.2,10.4,10.3,8.1,2.3,2.1
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,806,91.60000000000001,12.2,12,9.600000000000001,2.6,22
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,894,36.1,9.200000000000001,9,6.9,2.4,75.3
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,739,96.5,9.9,9.5,7.100000000000001,2.8,0
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,3008,1183,.8,.7000000000000001,0,.7000000000000001,0
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,1435,1404,7,6.9,1,6,18.3
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,4846,635,.2,.2,0,.2,9
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,3329,1184,.7000000000000001,.6000000000000001,0,.7000000000000001,0
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,1540,583,3.3,3.3,.1,3.3,13
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,761,136,1.8,1.8,.3,1.5,33.5
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,529,121,9.800000000000001,9.5,8.300000000000001,1.5,0
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,701,198,4.800000000000001,4.4,1.6,3.2,23.7
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,1000,412,7.300000000000001,7.2,3.2,4.100000000000001,1.9
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,1185,574,4.800000000000001,4.800000000000001,1,3.9,6.7
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,2385,827,1.2,1.1,.1,1.1,0
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,4334,895,.8,.8,0,.8,0
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,81.10000000000001,114,6.100000000000001,3.8,1.8,4.4,0
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,134,151,4.5,4.100000000000001,1,3.5,0
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,3,4.4,.9,.9,.9,0,0
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,110,106,15.5,14.9,11.8,3.7,0
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,130,177,7.9,7.9,4.2,3.7,0
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,851,163,7.600000000000001,7.600000000000001,1.6,6.100000000000001,54
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,164,302,5.7,5.7,2.9,2.9,0
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,185,350,8,8,3.8,4.3,0
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,366,426,14.4,14.4,5.300000000000001,9.1,0
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,132,224,18.5,18.5,10.7,7.800000000000001,0
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,151,308,12.5,12.5,6,6.5,0
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,973,507,5.100000000000001,5.100000000000001,2.1,3,0
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,93,144,9.200000000000001,9.200000000000001,2.7,6.4,0
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,7.9,8.200000000000001,16.2,16.2,9.5,6.7,0
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,359,404,5.100000000000001,5.100000000000001,1.8,3.2,0
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,158,227,3.7,3.7,1.6,2.1,0
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,142,210,9.600000000000001,9.5,2,7.600000000000001,0
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,55.2,61.5,29.7,25.7,18.9,10.8,0
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,9.5,3.3,1.8,1.6,1,.8,0
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,38.1,24.7,29.2,24.2,12.4,16.8,0
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,347,201,21.8,17.1,19.7,2.1,0
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,226,177,20.9,18,15.9,4.9,0
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,131,167,26.3,23.9,21.6,4.7,0
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,400,238,21.1,16.6,17.1,4,0
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,310,259,22,18.8,17.4,4.600000000000001,0
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,490,337,15.8,14.2,8.700000000000001,7.2,9.300000000000001
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,1451,572,1.7,1.7,.7000000000000001,.9,15.3
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,534,494,13.9,13.7,11.7,2.2,0
