id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,cls_good_pri,elec_sch_pri,grl_tlt_pri,wtr_sch_pri,ptr_pri,ptr30_pri
3_1_2_0,2011,Rural,3,India,1,Jammu and Kashmir,2,Badgam,56,9,21.1,94.5,18.8,13.4
3_1_2_0,2011,Total,3,India,1,Jammu and Kashmir,2,Badgam,56.8,10.5,21.7,98.10000000000001,18.8,13.6
3_1_2_0,2011,Urban,3,India,1,Jammu and Kashmir,2,Badgam,78.60000000000001,1.4,37.5,3.6,16.2,.2
3_1_20_0,2011,Rural,3,India,1,Jammu and Kashmir,20,Reasi,54.1,10.3,9.300000000000001,93.60000000000001,21.1,19.3
3_1_20_0,2011,Total,3,India,1,Jammu and Kashmir,20,Reasi,55.3,12.4,10.4,96.90000000000001,21,19.7
3_1_20_0,2011,Urban,3,India,1,Jammu and Kashmir,20,Reasi,74.60000000000001,2.1,41.7,3.3,16.9,.5
3_1_21_0,2011,Rural,3,India,1,Jammu and Kashmir,21,Jammu,80.60000000000001,35.9,42.2,69.5,14.1,4.9
3_1_21_0,2011,Total,3,India,1,Jammu and Kashmir,21,Jammu,83.2,57.6,49.1,93,14.1,6.300000000000001
3_1_21_0,2011,Urban,3,India,1,Jammu and Kashmir,21,Jammu,91.80000000000001,21.7,71.10000000000001,23.5,13.9,1.5
3_1_22_0,2011,Rural,3,India,1,Jammu and Kashmir,22,Samba,75.8,37.1,36.9,87.5,12.3,4.4
3_1_22_0,2011,Total,3,India,1,Jammu and Kashmir,22,Samba,76.90000000000001,43.8,37.3,95.5,13.1,5.600000000000001
3_1_22_0,2011,Urban,3,India,1,Jammu and Kashmir,22,Samba,88.7,6.600000000000001,41.8,8,21.8,1.2
3_1_3_0,2011,Rural,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),43.6,16.9,61.1,64.60000000000001,5.800000000000001,1.3
3_1_3_1,2011,Rural,3,India,1,India/China  2,3,Leh(Ladakh),43.6,16.9,61.1,64.60000000000001,5.800000000000001,1.3
3_1_3_1,2011,Total,3,India,1,India/China  2,3,Leh(Ladakh),45.5,20.1,63.1,69.3,6.2,2.1
3_1_3_0,2011,Total,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),45.5,20.1,63.1,69.3,6.2,2.1
3_1_3_1,2011,Urban,3,India,1,India/China  2,3,Leh(Ladakh),73.2,3.2,95.2,4.800000000000001,12.5,.8
3_1_3_0,2011,Urban,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),73.2,3.2,95.2,4.800000000000001,12.5,.8
3_1_4_0,2011,Rural,3,India,1,Jammu and Kashmir,4,Kargil,43.5,2.8,16.6,66.40000000000001,9.800000000000001,1.4
3_1_4_0,2011,Total,3,India,1,Jammu and Kashmir,4,Kargil,44.2,5,18.6,71.8,9.9,1.6
3_1_4_0,2011,Urban,3,India,1,Jammu and Kashmir,4,Kargil,53.6,2.3,47.2,5.4,10.9,.2
3_1_5_0,2011,Rural,3,India,1,Jammu and Kashmir,5,Punch,78.30000000000001,6.9,17.5,68.10000000000001,19.4,12.5
3_1_5_0,2011,Total,3,India,1,Jammu and Kashmir,5,Punch,78.90000000000001,8.800000000000001,18.4,71.5,19.2,13.1
3_1_5_0,2011,Urban,3,India,1,Jammu and Kashmir,5,Punch,92.7,1.9,38.3,3.4,16.7,.6000000000000001
3_1_6_0,2011,Rural,3,India,1,Jammu and Kashmir,6,Rajouri,71.2,10.8,14.1,94.90000000000001,18.5,13.5
3_1_6_0,2011,Total,3,India,1,Jammu and Kashmir,6,Rajouri,71.7,13.7,15.1,98.7,18.5,14
3_1_6_0,2011,Urban,3,India,1,Jammu and Kashmir,6,Rajouri,83.2,2.9,38.40000000000001,3.8,16.6,.5
3_1_7_0,2011,Rural,3,India,1,Jammu and Kashmir,7,Kathua,66.40000000000001,18.8,31,73.5,16.1,8.800000000000001
3_1_7_0,2011,Total,3,India,1,Jammu and Kashmir,7,Kathua,67.90000000000001,24,33.5,80.90000000000001,16.1,9.300000000000001
3_1_7_0,2011,Urban,3,India,1,Jammu and Kashmir,7,Kathua,84,5.2,66.10000000000001,7.4,15.5,.5
3_1_8_0,2011,Rural,3,India,1,Jammu and Kashmir,8,Baramula,43.6,6.800000000000001,17.9,88.40000000000001,19.7,15.5
3_1_8_0,2011,Total,3,India,1,Jammu and Kashmir,8,Baramula,44.6,8.700000000000001,20.4,95.30000000000001,19.6,16.9
3_1_8_0,2011,Urban,3,India,1,Jammu and Kashmir,8,Baramula,55.2,1.8,48.1,6.9,18.4,1.4
3_1_9_0,2011,Rural,3,India,1,Jammu and Kashmir,9,Bandipore,45.40000000000001,4.800000000000001,17.7,86.10000000000001,21.2,14.8
3_1_9_0,2011,Total,3,India,1,Jammu and Kashmir,9,Bandipore,47.1,7.100000000000001,18.3,99.2,21.1,17.6
3_1_9_0,2011,Urban,3,India,1,Jammu and Kashmir,9,Bandipore,57.5,2.3,22.1,13.1,20.7,2.8
3_20_346_0,2011,Rural,3,India,20,Jharkhand,346,Garhwa,77,2.7,42.6,97.80000000000001,58.3,89.40000000000001
3_20_346_0,2011,Total,3,India,20,Jharkhand,346,Garhwa,77,3.5,42.5,99.80000000000001,58.2,90.80000000000001
3_20_346_0,2011,Urban,3,India,20,Jharkhand,346,Garhwa,76.60000000000001,.8,39.3,2,54.7,1.4
3_20_347_0,2011,Rural,3,India,20,Jharkhand,347,Chatra,81.80000000000001,2.7,57.7,91.30000000000001,50.1,79.60000000000001
3_20_347_0,2011,Total,3,India,20,Jharkhand,347,Chatra,81.80000000000001,3.1,57.5,93.40000000000001,50.40000000000001,81.40000000000001
3_20_347_0,2011,Urban,3,India,20,Jharkhand,347,Chatra,82.30000000000001,.4,51.3,2.1,60.1,1.8
3_20_348_0,2011,Rural,3,India,20,Jharkhand,348,Kodarma,75.10000000000001,7.300000000000001,57,94.30000000000001,41.3,74.90000000000001
3_20_348_0,2011,Total,3,India,20,Jharkhand,348,Kodarma,75.40000000000001,9.5,58.8,99.7,41.2,78.90000000000001
3_20_348_0,2011,Urban,3,India,20,Jharkhand,348,Kodarma,80,2.2,89.7,5.4,39.40000000000001,4.100000000000001
3_20_349_0,2011,Rural,3,India,20,Jharkhand,349,Giridih,75.3,2.7,57.5,90.7,54.40000000000001,80.40000000000001
3_20_349_0,2011,Total,3,India,20,Jharkhand,349,Giridih,75.2,3.1,57.8,92.2,54.6,81.60000000000001
3_20_349_0,2011,Urban,3,India,20,Jharkhand,349,Giridih,69.60000000000001,.4,76,1.5,62.90000000000001,1.2
3_20_350_0,2011,Rural,3,India,20,Jharkhand,350,Deoghar,82.7,8.300000000000001,44.40000000000001,81.40000000000001,44.7,74.5
3_20_350_0,2011,Total,3,India,20,Jharkhand,350,Deoghar,82.5,10.6,45.3,84.60000000000001,44.40000000000001,77
3_20_350_0,2011,Urban,3,India,20,Jharkhand,350,Deoghar,78.90000000000001,2.3,69.60000000000001,3.2,38.2,2.5
3_20_351_0,2011,Rural,3,India,20,Jharkhand,351,Godda,60.5,2.9,20,79.90000000000001,42.90000000000001,69.40000000000001
3_20_351_0,2011,Total,3,India,20,Jharkhand,351,Godda,60.40000000000001,3.4,19.8,81.2,42.90000000000001,70.5
3_20_351_0,2011,Urban,3,India,20,Jharkhand,351,Godda,55.90000000000001,.5,13.3,1.2,40.3,1.2
3_20_352_0,2011,Rural,3,India,20,Jharkhand,352,Sahibganj,83.80000000000001,1.9,36.2,70.10000000000001,55.5,72.3
3_20_352_0,2011,Total,3,India,20,Jharkhand,352,Sahibganj,83.80000000000001,2.6,36.4,73.60000000000001,55.2,75.60000000000001
3_20_352_0,2011,Urban,3,India,20,Jharkhand,352,Sahibganj,81.90000000000001,.8,41.5,3.5,49.8,3.3
3_20_353_0,2011,Rural,3,India,20,Jharkhand,353,Pakur,83.2,3.1,71.10000000000001,89.7,43.1,70
3_20_353_0,2011,Total,3,India,20,Jharkhand,353,Pakur,83.2,4.800000000000001,70.90000000000001,93.10000000000001,43,72.3
3_20_353_0,2011,Urban,3,India,20,Jharkhand,353,Pakur,85.40000000000001,1.7,63.90000000000001,3.4,39.90000000000001,2.2
3_20_354_0,2011,Rural,3,India,20,Jharkhand,354,Dhanbad,80.80000000000001,10.3,51.5,66.10000000000001,39.3,57.2
3_20_354_0,2011,Total,3,India,20,Jharkhand,354,Dhanbad,78.40000000000001,14.8,51.7,75.7,40.1,67.3
3_20_354_0,2011,Urban,3,India,20,Jharkhand,354,Dhanbad,63.7,4.5,52.90000000000001,9.600000000000001,45,10.2
3_20_355_0,2011,Rural,3,India,20,Jharkhand,355,Bokaro,75.2,8.4,58,71.10000000000001,39.90000000000001,56.40000000000001
3_20_355_0,2011,Total,3,India,20,Jharkhand,355,Bokaro,74.90000000000001,14,57.1,82.30000000000001,40.6,65.40000000000001
3_20_355_0,2011,Urban,3,India,20,Jharkhand,355,Bokaro,72.8,5.600000000000001,51.1,11.2,45.6,9
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,86,3,63.1,85.30000000000001,41.40000000000001,67.7
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,85.2,4.5,64.2,89.90000000000001,41.7,70.7
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,68.8,1.5,89.30000000000001,4.7,48.7,3
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,71.40000000000001,6.7,74.7,78.60000000000001,31.2,33.8
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,72.2,16,66.90000000000001,93.40000000000001,39.40000000000001,43.40000000000001
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,76.90000000000001,9.200000000000001,26.5,14.8,81.40000000000001,9.600000000000001
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,76.80000000000001,4.2,17.6,77.80000000000001,58,87.40000000000001
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,77,5.4,17.5,80.2,57.6,89.10000000000001
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,82.60000000000001,1.2,13.6,2.4,45.90000000000001,1.7
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,79.2,2,98.40000000000001,85.5,44.1,69.3
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,79,2.3,98.40000000000001,86.80000000000001,44.1,70.40000000000001
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,62.2,.3,100,1.3,48.7,1.1
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,74.40000000000001,9,14,91.40000000000001,47.7,79.80000000000001
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,73.90000000000001,10.6,15,95.7,47.6,83
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,62.90000000000001,1.6,36.1,4.3,45.3,3.2
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,74.8,10.2,42.3,84,47.40000000000001,65.90000000000001
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,74.10000000000001,13.9,43.40000000000001,93.10000000000001,48.6,73.40000000000001
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,67.7,3.7,54.3,9,60.2,7.5
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,65.40000000000001,2.8,90.30000000000001,88.60000000000001,36.5,55
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,65.40000000000001,3,90.30000000000001,89.40000000000001,36.5,55.6
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,63.8,.2,95,.8,42.90000000000001,.6000000000000001
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,71.60000000000001,3.2,54.2,86.40000000000001,49,63.3
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,71.60000000000001,3.8,54.3,87.7,48.90000000000001,64.40000000000001
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,69.10000000000001,.7000000000000001,61.1,1.3,40.7,1.1
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,70.2,9.9,49.90000000000001,67.90000000000001,42.2,51.8
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,70,15.4,50.40000000000001,77.2,49.2,60.1
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,68.40000000000001,5.4,54.1,9.300000000000001,99.7,8.300000000000001
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,72.90000000000001,4.2,65.2,75,35.3,46.6
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,73,5,65.40000000000001,75.8,35.6,47.40000000000001
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,79.5,.8,87.5,.9,65.7,.8
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,71.2,3.1,34.8,83,38.3,58.7
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,71.2,3.8,34.9,84.30000000000001,38.6,60.3
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,68.5,.6000000000000001,42.90000000000001,1.3,54.40000000000001,1.6
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,78.30000000000001,2.5,50.2,72.90000000000001,35.9,48.3
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,78.30000000000001,3.1,50.5,74.60000000000001,35.8,49.1
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,78.5,.6000000000000001,66.7,1.8,33.2,.8
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,64.5,3.4,39.90000000000001,75.5,46,69.5
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,64.60000000000001,5.9,39.40000000000001,80.5,45.8,72.90000000000001
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,66.5,2.5,30.1,5.100000000000001,42.3,3.5
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,66.40000000000001,5.600000000000001,20.1,73.3,37,49.6
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,66,6.300000000000001,20.4,76.60000000000001,37.4,52.5
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,56.40000000000001,.7000000000000001,27.3,3.4,47.7,2.9
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,54.40000000000001,15.9,79.2,86.80000000000001,29.5,40.2
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,54.8,18.4,78.7,90.80000000000001,30,42.90000000000001
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,62.40000000000001,2.5,67.10000000000001,4,41.5,2.8
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,60.5,14.2,51.6,68.60000000000001,26.9,25
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,59.8,23.1,56.1,85.40000000000001,28.6,35.2
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,57.2,8.9,73.3,16.9,34.9,10.2
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,61.6,11,35.2,82.60000000000001,26.4,26.5
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,60.5,16.2,35,92.60000000000001,27.8,32.2
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,52.2,5.2,33.5,9.9,38.40000000000001,5.600000000000001
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,55,13.1,59.6,74.2,24.6,23.4
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,55.2,15,60.1,76.90000000000001,24.5,24.1
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,61.5,1.9,73.90000000000001,2.7,22.6,.6000000000000001
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,61.1,12.8,20.6,77.60000000000001,28.1,30
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,60.6,16.3,20.5,83.80000000000001,28.8,34.2
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,54.40000000000001,3.5,19.8,6.2,36.9,4.2
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,50.90000000000001,12.8,43.3,77.80000000000001,35.8,54.8
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,51,15.1,42.2,82.40000000000001,35.8,58.2
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,51.90000000000001,2.3,23.9,4.600000000000001,35.9,3.3
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,47.40000000000001,10.5,47.3,86.2,30.8,44
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,47.2,12.2,47.40000000000001,89.2,30.6,45
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,40.8,1.7,52.5,2.9,26.8,1.1
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,56.6,24.5,27.7,86.10000000000001,37.9,61
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,57,27.9,26.9,91.30000000000001,37.6,64
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,63,3.4,14.2,5.2,32.6,3.1
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,54.3,19.7,28,70.8,37.6,58.40000000000001
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,54.40000000000001,21.9,28.3,75.8,37.7,62.2
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,56.7,2.2,32.7,4.9,38.8,3.8
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,46.7,12.3,27.1,95,30.6,41.7
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,47.5,13.9,26.9,99.30000000000001,30.3,42.5
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,64,1.6,22.6,4.3,23,.9
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,54.5,10.2,26.8,86.5,30.1,36.7
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,54.8,11.5,27.1,89.60000000000001,30.4,38.1
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,63.2,1.2,37,3.1,38.40000000000001,1.4
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,54.90000000000001,15.2,23.2,80.60000000000001,28.4,34.8
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,54.8,20.3,21.3,91.5,28.9,40.3
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,54.6,5.100000000000001,8.4,10.9,32.3,5.5
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,56.2,10.3,22.6,76.90000000000001,34.3,59.40000000000001
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,56.40000000000001,11.7,22.2,80.10000000000001,34.2,61
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,61.1,1.4,11.3,3.2,30.9,1.5
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,52.90000000000001,10.1,35.6,80.2,29.8,41.40000000000001
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,53.6,12.1,35.9,85.2,29.8,43.7
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,65.2,2,41.3,5,29.8,2.3
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,50.1,12.5,62,95.80000000000001,30.1,44
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,50.6,14.5,63,100,29.9,45.5
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,61.2,2,86.60000000000001,4.2,26.9,1.5
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,54.6,14.8,51.8,95.5,26.8,34.6
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,54.7,16.2,52.1,98.7,26.9,35.7
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,59.1,1.4,61.1,3.2,29.4,1.1
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,51.3,16.3,92.30000000000001,77.90000000000001,35.2,41.7
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,52.8,27.6,89.40000000000001,96.30000000000001,42.3,53.90000000000001
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,58.7,11.3,77.10000000000001,18.4,72.40000000000001,12.1
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,49.2,15.2,22.6,76.80000000000001,29.7,42.2
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,50.2,19.5,22.9,82.40000000000001,30.1,45.90000000000001
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,66,4.3,28.2,5.600000000000001,35.2,3.7
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,61.3,19.1,39.3,74.8,44.1,62.90000000000001
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,62.7,25.5,41.40000000000001,83.80000000000001,45.2,69.7
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,73.2,6.4,59.90000000000001,9,53.7,6.9
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,57,10.4,28.9,87,27,29.5
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,57.6,12.3,29.5,90.7,27,30.8
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,71.60000000000001,1.9,47.1,3.7,26.2,1.3
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,39.8,7.2,11.6,83.2,27.1,31.2
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,40.5,8.4,12.2,85.7,26.9,31.8
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,64.60000000000001,1.2,33.3,2.5,20.6,.6000000000000001
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,50.7,9.4,92.30000000000001,92,32.8,43.6
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,50.6,10.9,92.40000000000001,94.7,32.9,44.90000000000001
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,48.8,1.4,94.40000000000001,2.7,33.6,1.3
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,50.3,10.2,27.4,93.7,30.3,40.5
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,50.6,12.5,28.1,99.5,30.8,42.2
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,54.7,2.3,40,5.800000000000001,37.9,1.7
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,54.5,6.2,33.6,80.90000000000001,35.8,51.2
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,54.8,8.9,34.1,85.40000000000001,35.9,53.6
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,61,2.6,42.90000000000001,4.5,37.1,2.5
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,63.8,7.300000000000001,22,96.5,32.5,45
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,63.40000000000001,8.4,22.4,100,32.2,45.7
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,53.8,1.1,34.2,3.5,24.7,.7000000000000001
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,49,6.300000000000001,30.1,85.40000000000001,36.7,54.40000000000001
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,49.40000000000001,8.200000000000001,31.2,89.30000000000001,36.4,55.8
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,60.2,1.9,59.8,3.9,30.1,1.3
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,56.1,12.1,72.60000000000001,89.90000000000001,23.1,21.2
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,57.1,14.8,73.2,95,23,22.4
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,72.5,2.6,82.90000000000001,5.100000000000001,21.2,1.1
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,67.2,6.600000000000001,33.1,87.80000000000001,39.7,59.6
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,66.8,7.600000000000001,33.1,91.2,39.2,60.6
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,56.5,1,33.9,3.3,25.6,1
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,47.90000000000001,8.5,27.2,90.30000000000001,33.4,40
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,48.90000000000001,11.3,27.4,99.80000000000001,32.6,42.6
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,57.2,2.7,28.6,9.600000000000001,24.8,2.6
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,57.1,8.300000000000001,12.2,80.10000000000001,33.7,42.8
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,57.5,9.700000000000001,12.3,82.40000000000001,33.7,44.3
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,69.7,1.3,16.7,2.4,34.7,1.6
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,83.5,8.6,35.4,84.7,28.4,29.5
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,84.10000000000001,16.8,37.9,95.90000000000001,28.8,34.5
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,88.30000000000001,8.200000000000001,58.1,11.2,31.3,5.100000000000001
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,76,8.5,25.3,94.2,26.3,29.3
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,76.2,10.7,26,98,26.7,30.9
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,82.7,2.2,45.6,3.8,36.6,1.6
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,81.80000000000001,7.2,44.3,94.10000000000001,22,20.8
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,82.10000000000001,9.1,44.2,97.80000000000001,22.1,22
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,89.10000000000001,1.9,41.2,3.7,24.8,1.1
3_22_403_0,2011,Rural,3,India,22,Chhattisgarh,403,Raigarh,74.2,17.6,22.1,86.90000000000001,28.6,29.9
3_22_403_0,2011,Total,3,India,22,Chhattisgarh,403,Raigarh,74.90000000000001,21.6,23.3,93.10000000000001,28.8,32.3
3_22_403_0,2011,Urban,3,India,22,Chhattisgarh,403,Raigarh,84.2,4,42.6,6.300000000000001,31.1,2.4
3_22_404_0,2011,Rural,3,India,22,Chhattisgarh,404,Korba,69.3,11.4,29.1,86.5,33.8,40.5
3_22_404_0,2011,Total,3,India,22,Chhattisgarh,404,Korba,71.8,18.2,30.6,99.80000000000001,34.8,48
3_22_404_0,2011,Urban,3,India,22,Chhattisgarh,404,Korba,87.40000000000001,6.800000000000001,40.2,13.2,41.7,7.5
3_22_405_0,2011,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,78.30000000000001,29.9,36.1,90.10000000000001,32.3,39.1
3_22_405_0,2011,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,78.90000000000001,35,36.7,97.80000000000001,32.8,42.7
