id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,gdp,gdp_pc,sgdp_s1,sgdp_s2,sgdp_s3,sgdp_s4,sgdp_s5,sgdp_s6,sgdp_s7,sgdp_s8,sgdp_s9,sgdp_s10,sgdp_s11
3_20_349_0,2001,Total,3,India,20,Jharkhand,349,Giridih,369,199,16.2,7.100000000000001,27.3,.8,9.300000000000001,11.6,7.100000000000001,1.7,3.7,2.7,12.4
3_20_350_0,2001,Total,3,India,20,Jharkhand,350,Deoghar,335,296,14.2,3.4,40.40000000000001,1.7,4.9,9.4,7.2,1.9,3.1,2.3,11.4
3_20_351_0,2001,Total,3,India,20,Jharkhand,351,Godda,202,198,27.2,3.3,31.5,.8,4.7,8.700000000000001,2.8,1.5,4.800000000000001,2.6,12.2
3_20_352_0,2001,Total,3,India,20,Jharkhand,352,Sahibganj,314,348,10.4,11.7,47.3,.8,3.8,8.700000000000001,6.7,.9,1.5,1.6,6.5
3_20_353_0,2001,Total,3,India,20,Jharkhand,353,Pakur,265,389,15.4,19.2,44.40000000000001,.3,2.3,5.800000000000001,3.2,.4,2.4,1.3,5.4
3_20_354_0,2001,Total,3,India,20,Jharkhand,354,Dhanbad,1057,454,2.7,37.7,13.4,2.9,7.9,11.1,9.1,1.9,3.6,1.9,7.800000000000001
3_20_355_0,2001,Total,3,India,20,Jharkhand,355,Bokaro,579,335,3.4,18.6,31,6.300000000000001,7.7,9.200000000000001,7,1.9,3.8,3,8
3_20_356_0,2001,Total,3,India,20,Jharkhand,356,Lohardaga,81.10000000000001,229,36.2,3.6,23.4,.4,4.100000000000001,10.5,4.4,1,3,2.8,10.6
3_20_357_0,2001,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,766,398,8.4,4.4,35.2,1.5,8.5,11.8,8.6,3,6.4,2.7,9.5
3_20_358_0,2001,Total,3,India,20,Jharkhand,358,Palamu,296,205,29,2.7,24,.9,5,9.5,7.2,1.6,6.600000000000001,3.7,9.600000000000001
3_20_359_0,2001,Total,3,India,20,Jharkhand,359,Latehar,121,205,29,2.7,24,.9,5,9.5,7.2,1.6,6.600000000000001,3.7,9.600000000000001
3_20_360_0,2001,Total,3,India,20,Jharkhand,360,Hazaribagh,456,317,12.3,22.8,17.4,4.800000000000001,7.2,10,6.7,1.8,2.3,5,9.600000000000001
3_20_361_0,2001,Total,3,India,20,Jharkhand,361,Ramgarh,246,317,12.3,22.8,17.4,4.800000000000001,7.2,10,6.7,1.8,2.3,5,9.600000000000001
3_20_362_0,2001,Total,3,India,20,Jharkhand,362,Dumka,257,234,30.5,2.6,29.6,.7000000000000001,5,9.5,5.600000000000001,1.3,2.7,3.1,9.4
3_20_363_0,2001,Total,3,India,20,Jharkhand,363,Jamtara,144,234,30.5,2.6,29.6,.7000000000000001,5,9.5,5.600000000000001,1.3,2.7,3.1,9.4
3_20_364_0,2001,Total,3,India,20,Jharkhand,364,Ranchi,713,330,20.1,5,20.6,1.9,7,10.9,8,3.5,5.7,7.2,10.1
3_20_365_0,2001,Total,3,India,20,Jharkhand,365,Khunti,181,330,20.1,5,20.6,1.9,7,10.9,8,3.5,5.7,7.2,10.1
3_20_366_0,2001,Total,3,India,20,Jharkhand,366,Gumla,206,248,51.7,2.4,20.8,.1,1.8,5.9,3.3,1.1,2.9,2.7,7.2
3_20_367_0,2001,Total,3,India,20,Jharkhand,367,Simdega,118,248,51.7,2.4,20.8,.1,1.8,5.9,3.3,1.1,2.9,2.7,7.2
3_20_368_0,2001,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,382,318,23.9,4.7,31.6,1.3,5.5,7.5,10.1,1.4,3.7,2.4,7.800000000000001
3_20_369_0,2001,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,262,318,23.9,4.7,31.6,1.3,5.5,7.5,10.1,1.4,3.7,2.4,7.800000000000001
3_21_370_0,2001,Total,3,India,21,Odisha,370,Bargarh,338,254,53,.7000000000000001,7.7,2.1,3.2,6.5,4.100000000000001,2.5,5.4,3,11.8
3_21_371_0,2001,Total,3,India,21,Odisha,371,Jharsuguda,269,537,19.2,35.3,8.6,2.3,5.9,6.100000000000001,7.4,1.3,4,3.3,6.600000000000001
3_21_372_0,2001,Total,3,India,21,Odisha,372,Sambalpur,342,372,37.1,.1,11.5,4.800000000000001,7.4,6.9,6.4,3.4,5.7,6.2,10.5
3_21_373_0,2001,Total,3,India,21,Odisha,373,Debagarh,80,297,58,.2,2.4,3.2,7.300000000000001,3.4,2.7,1.6,4.3,5,12
3_21_374_0,2001,Total,3,India,21,Odisha,374,Sundargarh,710,395,20.7,5.100000000000001,29.2,2,5.300000000000001,6.7,9.5,2.7,5.600000000000001,3.7,9.4
3_21_375_0,2001,Total,3,India,21,Odisha,375,Kendujhar,429,280,35.6,9.700000000000001,12.1,2.3,4.3,5.5,6.5,1.8,5.9,4.7,11.6
3_21_376_0,2001,Total,3,India,21,Odisha,376,Mayurbhanj,455,209,38.5,.2,9.5,2.4,6.7,7,5.7,2.7,7.800000000000001,6.100000000000001,13.4
3_21_377_0,2001,Total,3,India,21,Odisha,377,Baleshwar,412,208,33.9,.1,9.4,2.9,4.3,8.700000000000001,7.2,4.100000000000001,6.800000000000001,7.300000000000001,15.4
3_21_378_0,2001,Total,3,India,21,Odisha,378,Bhadrak,222,170,34,0,2.7,3,3.7,11.4,9.1,4.2,7.600000000000001,6.5,17.8
3_21_379_0,2001,Total,3,India,21,Odisha,379,Kendrapara,230,179,32.9,0,2,4,7.100000000000001,10.4,6.300000000000001,3.5,7.100000000000001,5.9,20.8
3_21_380_0,2001,Total,3,India,21,Odisha,380,Jagatsinghapur,251,238,27.1,0,11.5,2.8,7.600000000000001,9.4,10,3.4,6.300000000000001,6.9,15.2
3_21_381_0,2001,Total,3,India,21,Odisha,381,Cuttack,673,294,14.9,.1,5.2,4.100000000000001,6.600000000000001,19.7,10.4,5.800000000000001,7.300000000000001,9.4,16.5
3_21_382_0,2001,Total,3,India,21,Odisha,382,Jajapur,341,214,18.9,15.6,3.1,2.9,7.4,11.8,8.800000000000001,2.8,5.800000000000001,5.5,17.4
3_21_383_0,2001,Total,3,India,21,Odisha,383,Dhenkanal,255,243,30.9,.5,6.5,3.7,9.800000000000001,8.5,7.4,2.8,5.9,6.4,17.6
3_21_384_0,2001,Total,3,India,21,Odisha,384,Anugul,764,684,11.6,28.5,35.4,6.100000000000001,3.1,3.2,2.3,.9,2.4,2.1,4.4
3_21_385_0,2001,Total,3,India,21,Odisha,385,Nayagarh,152,177,38.3,0,4.600000000000001,2.1,7,9.1,5.2,3.1,7,6.2,17.3
3_21_386_0,2001,Total,3,India,21,Odisha,386,Khordha,667,366,13.9,0,4.5,5.100000000000001,6.7,13.3,12.6,8.1,8,14.1,13.8
3_21_387_0,2001,Total,3,India,21,Odisha,387,Puri,326,221,37,0,1.9,2.7,3.9,11.3,8.1,3.7,6.9,7.600000000000001,17.1
3_21_388_0,2001,Total,3,India,21,Odisha,388,Ganjam,688,222,25.7,.1,4.100000000000001,3.8,9.5,12.3,7.5,3.9,7.800000000000001,6.300000000000001,19.1
3_21_389_0,2001,Total,3,India,21,Odisha,389,Gajapati,125,244,43.90000000000001,.1,1.8,2.1,8.800000000000001,7.800000000000001,4,2.3,5.7,4.600000000000001,18.9
3_21_390_0,2001,Total,3,India,21,Odisha,390,Kandhamal,184,290,47.3,.5,4.800000000000001,1.7,13.8,4.600000000000001,3.7,1.8,4.7,5.2,11.9
3_21_391_0,2001,Total,3,India,21,Odisha,391,Baudh,82.5,225,55.40000000000001,.2,3.9,1,5.300000000000001,5.5,2.4,2.6,5.9,5.100000000000001,12.9
3_21_392_0,2001,Total,3,India,21,Odisha,392,Subarnapur,112,210,56.8,0,3.3,1.1,4.2,6.7,2.5,2,6.300000000000001,4.2,12.8
3_21_393_0,2001,Total,3,India,21,Odisha,393,Balangir,322,243,37.6,.2,4.5,2.7,9.300000000000001,7.5,6.9,2.6,6.4,7,15.3
3_21_394_0,2001,Total,3,India,21,Odisha,394,Nuapada,127,243,55.6,.2,2.4,1.4,8,5.7,3.7,2,5.300000000000001,4.3,11.4
3_21_395_0,2001,Total,3,India,21,Odisha,395,Kalahandi,309,236,49.40000000000001,.1,3.8,3,6.100000000000001,6.800000000000001,4.100000000000001,2.2,6,5,13.4
3_21_396_0,2001,Total,3,India,21,Odisha,396,Rayagada,214,262,32.4,.3,16.5,2.9,9,7.300000000000001,6.2,1.9,5.7,4.4,13.4
3_21_397_0,2001,Total,3,India,21,Odisha,397,Nabarangapur,208,208,53.7,.3,4.2,1.6,6.800000000000001,8,2.4,1.2,5.800000000000001,3.5,12.4
3_21_398_0,2001,Total,3,India,21,Odisha,398,Koraput,342,294,32.4,2.4,10.3,4.600000000000001,10.4,6.5,6.100000000000001,2.1,5.7,5.7,13.6
3_21_399_0,2001,Total,3,India,21,Odisha,399,Malkangiri,121,245,66.3,.2,1.2,3.1,6.100000000000001,3.6,1.7,.8,5,4,8
3_22_400_0,2001,Total,3,India,22,Chhattisgarh,400,Koriya,204,354,19.7,33.5,7.300000000000001,.6000000000000001,3.5,10,5.300000000000001,1.9,5.7,3.4,9
3_22_401_0,2001,Total,3,India,22,Chhattisgarh,401,Surguja,416,216,36.3,13.2,10.6,.9,3.6,8,2.5,2.1,6.2,3.8,12.8
3_22_402_0,2001,Total,3,India,22,Chhattisgarh,402,Jashpur,168,229,44.8,0,18.9,.5,3.6,7.100000000000001,1.2,1.2,5.800000000000001,3.6,13.3
3_22_403_0,2001,Total,3,India,22,Chhattisgarh,403,Raigarh,287,231,28.2,1.7,16.9,.9,4.7,12.8,4.600000000000001,2.6,7.300000000000001,5,15.4
3_22_404_0,2001,Total,3,India,22,Chhattisgarh,404,Korba,1061,1073,5.100000000000001,50.7,4,26.8,1.3,3.6,1.7,.6000000000000001,2.2,1.2,2.8
3_22_405_0,2001,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,262,202,33,1.1,16.8,1.7,3.9,13.1,5.7,1.9,7.5,3.7,11.7
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,541,275,25.6,.5,14,1.3,5.100000000000001,14.7,11.4,3.3,7.2,4.7,12.2
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,114,198,47.8,0,8.700000000000001,1,3.8,12.7,1.8,1.7,7.2,3.5,11.9
3_22_408_0,2001,Total,3,India,22,Chhattisgarh,408,Rajnandgaon,331,263,34.7,.1,16.4,.8,4.3,12.7,5,2.7,6.600000000000001,4.4,12.3
3_22_409_0,2001,Total,3,India,22,Chhattisgarh,409,Durg,905,328,23.8,4.3,19.1,1,4.2,14.2,8.800000000000001,3.3,7.300000000000001,4.3,9.600000000000001
3_22_410_0,2001,Total,3,India,22,Chhattisgarh,410,Raipur,960,324,17.8,1.9,21.7,1.2,4.5,16.8,9.700000000000001,4.2,7.100000000000001,4.2,10.8
3_22_411_0,2001,Total,3,India,22,Chhattisgarh,411,Mahasamund,177,208,37,0,14.3,1.3,4.100000000000001,13.5,3.6,2.8,8.1,3.6,11.6
3_22_412_0,2001,Total,3,India,22,Chhattisgarh,412,Dhamtari,170,245,31.2,0,20.1,1.2,3.5,14.8,5,2.7,6.100000000000001,3.8,11.6
3_22_413_0,2001,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,138,215,40.1,0,13.9,1.4,4.5,9.300000000000001,1.3,2.1,6.2,5,16.3
3_22_414_0,2001,Total,3,India,22,Chhattisgarh,414,Bastar,241,207,34.1,0,12.7,.9,5.4,10.7,4.600000000000001,2.5,7.300000000000001,5.600000000000001,16.2
3_22_415_0,2001,Total,3,India,22,Chhattisgarh,415,Narayanpur,24.5,207,34.1,0,12.7,.9,5.4,10.7,4.600000000000001,2.5,7.300000000000001,5.600000000000001,16.2
3_22_416_0,2001,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,129,273,40.2,23.7,3.7,1.3,3.8,4,3,1.2,5.300000000000001,3.6,10.1
3_22_417_0,2001,Total,3,India,22,Chhattisgarh,417,Bijapur,64.10000000000001,273,40.2,23.7,3.7,1.3,3.8,4,3,1.2,5.300000000000001,3.6,10.1
3_23_418_0,2001,Total,3,India,23,Madhya Pradesh,418,Sheopur,120,222,52.1,.1,5.600000000000001,1.3,4.3,16,2.8,1.1,2.4,4.600000000000001,9.800000000000001
3_23_419_0,2001,Total,3,India,23,Madhya Pradesh,419,Morena,354,229,35.2,0,12.6,1.5,7.7,15,5.800000000000001,2.6,2.5,5.100000000000001,11.9
3_23_420_0,2001,Total,3,India,23,Madhya Pradesh,420,Bhind,294,211,36.1,0,12.5,2,7.100000000000001,14.7,2.8,2.9,2.1,6.5,13.2
3_23_421_0,2001,Total,3,India,23,Madhya Pradesh,421,Gwalior,701,442,14.5,.1,14.1,3.7,5.9,18.3,9.9,5.800000000000001,10.6,6.4,10.8
3_23_422_0,2001,Total,3,India,23,Madhya Pradesh,422,Datia,168,275,39.40000000000001,.2,9.700000000000001,1.2,7.2,15.1,4.600000000000001,2.4,2.5,6.300000000000001,11.5
3_23_423_0,2001,Total,3,India,23,Madhya Pradesh,423,Shivpuri,317,227,47.2,.2,7.300000000000001,2,5.2,14.9,2.8,2.5,2.2,5.2,10.6
3_23_424_0,2001,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,264,226,44.3,.1,9.300000000000001,2.4,7.5,13.4,2.7,2.1,2,4.800000000000001,11.3
3_23_425_0,2001,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,343,240,39.2,.2,9.300000000000001,2.5,8.9,15.7,3.5,2.5,1.7,5.2,11.4
3_23_426_0,2001,Total,3,India,23,Madhya Pradesh,426,Panna,176,211,41.1,2.6,10.3,1.4,5.800000000000001,14.2,1.9,2.2,2.5,6,12.1
3_23_427_0,2001,Total,3,India,23,Madhya Pradesh,427,Sagar,495,252,27.1,.1,13.4,1.2,6.600000000000001,18.2,8.200000000000001,3.3,4.100000000000001,5.800000000000001,11.9
3_23_428_0,2001,Total,3,India,23,Madhya Pradesh,428,Damoh,267,253,33.9,1.1,14,1.1,7.9,16.2,4.3,1.8,4.3,4.600000000000001,10.8
3_23_429_0,2001,Total,3,India,23,Madhya Pradesh,429,Satna,491,271,23.8,3.4,15.6,1.9,6.5,16.6,7.5,3.4,6.100000000000001,4.3,11
3_23_430_0,2001,Total,3,India,23,Madhya Pradesh,430,Rewa,427,223,29.1,1.6,11.4,3.1,5.7,14.7,4.800000000000001,4.3,4.800000000000001,7.2,13.3
3_23_431_0,2001,Total,3,India,23,Madhya Pradesh,431,Umaria,111,220,29.6,4.7,8.200000000000001,7.4,7,11.1,7.100000000000001,5.7,2,5.4,11.9
3_23_432_0,2001,Total,3,India,23,Madhya Pradesh,432,Neemuch,251,354,40,2.1,9,1.5,4.5,15.8,4.2,2.3,8.5,3.1,8.9
3_23_433_0,2001,Total,3,India,23,Madhya Pradesh,433,Mandsaur,446,388,46.40000000000001,.1,6.800000000000001,4.4,4.800000000000001,13.5,3.6,1.8,8.4,2.9,7.2
3_23_434_0,2001,Total,3,India,23,Madhya Pradesh,434,Ratlam,480,406,38,0,9.600000000000001,.7000000000000001,3.8,14.3,9.4,3.1,9.600000000000001,3.5,8
3_23_435_0,2001,Total,3,India,23,Madhya Pradesh,435,Ujjain,739,444,32.4,.1,15,3.4,4.600000000000001,14.1,4.9,3,11,3.2,8.300000000000001
3_23_436_0,2001,Total,3,India,23,Madhya Pradesh,436,Shajapur,372,296,50.6,0,7,1.1,6,14.8,3.5,1.6,2.3,3.5,9.5
3_23_437_0,2001,Total,3,India,23,Madhya Pradesh,437,Dewas,376,296,40.3,0,18.7,1.2,4.4,13.1,2.8,2.6,3.9,3.9,9.200000000000001
3_23_438_0,2001,Total,3,India,23,Madhya Pradesh,438,Dhar,454,269,38,.2,19.1,1.3,5,13.4,2.1,2.5,2.9,5.100000000000001,10.6
3_23_439_0,2001,Total,3,India,23,Madhya Pradesh,439,Indore,1678,705,8.6,.1,18.2,.6000000000000001,4.2,17.3,9.200000000000001,5.7,24.4,2.9,8.700000000000001
3_23_440_0,2001,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),335,226,32.8,.1,12.1,3.4,6.600000000000001,17,2.4,3.7,4.4,5.9,11.7
3_23_441_0,2001,Total,3,India,23,Madhya Pradesh,441,Barwani,186,177,31.7,.1,11.4,1.2,4.2,22.8,3,2.7,5,5.100000000000001,12.8
3_23_442_0,2001,Total,3,India,23,Madhya Pradesh,442,Rajgarh,315,259,45.5,0,9.5,2.8,7.100000000000001,13.4,2.5,2,2.2,4,11
3_23_443_0,2001,Total,3,India,23,Madhya Pradesh,443,Vidisha,335,284,46.2,0,6.800000000000001,.7000000000000001,7.2,14.3,3.9,2,4.800000000000001,3.9,10.1
3_23_444_0,2001,Total,3,India,23,Madhya Pradesh,444,Bhopal,985,555,5.800000000000001,0,19.7,.7000000000000001,6.7,19.1,10,8.5,12.1,7.7,9.700000000000001
3_23_445_0,2001,Total,3,India,23,Madhya Pradesh,445,Sehore,282,270,50.8,0,6,3.3,4,12.8,3.1,2.5,3,4.5,9.9
3_23_446_0,2001,Total,3,India,23,Madhya Pradesh,446,Raisen,296,271,42.40000000000001,.2,18.2,.6000000000000001,6,12,2.8,1.6,1.5,4.800000000000001,9.9
3_23_447_0,2001,Total,3,India,23,Madhya Pradesh,447,Betul,387,284,31.7,3.3,7.300000000000001,13.9,5.5,10.2,8.5,2.7,1.5,5.100000000000001,10.2
3_23_448_0,2001,Total,3,India,23,Madhya Pradesh,448,Harda,133,289,47.2,0,6.7,.9,4.3,15,6.2,2.2,4.800000000000001,4.2,8.5
3_23_449_0,2001,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,397,376,30.5,.1,10.6,4,6.5,14.6,14.7,2.6,3.3,4.600000000000001,8.5
3_23_450_0,2001,Total,3,India,23,Madhya Pradesh,450,Katni,339,327,22.4,4.2,14.5,.6000000000000001,6.5,15.8,11.2,2.8,11,2.7,8.5
3_23_451_0,2001,Total,3,India,23,Madhya Pradesh,451,Jabalpur,830,396,11.5,.1,18.1,1.9,6.600000000000001,19.9,11.4,6.5,7,6,11
3_23_452_0,2001,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,262,280,47,.1,7.5,2,3,16.2,4.7,2.1,1.8,4.9,10.6
3_23_453_0,2001,Total,3,India,23,Madhya Pradesh,453,Dindori,98.80000000000001,169,53.6,.6000000000000001,7.5,.6000000000000001,2.5,9.9,1.4,1.2,.7000000000000001,7.7,14.1
3_23_454_0,2001,Total,3,India,23,Madhya Pradesh,454,Mandla,176,205,35,.1,8.1,1.2,11,13,4.3,2,.7000000000000001,8.700000000000001,15.9
3_23_455_0,2001,Total,3,India,23,Madhya Pradesh,455,Chhindwara,595,329,35.8,11.8,7.800000000000001,1.6,5.600000000000001,12.4,4,2.5,5,4.3,9.200000000000001
3_23_456_0,2001,Total,3,India,23,Madhya Pradesh,456,Seoni,264,232,41.5,.1,6.5,2.5,8.1,14.2,2.7,1.9,3.2,6.5,12.9
3_23_457_0,2001,Total,3,India,23,Madhya Pradesh,457,Balaghat,375,254,35.7,7.300000000000001,11.6,1.3,6.300000000000001,14.5,2.4,1.6,2.1,5.5,11.8
3_23_458_0,2001,Total,3,India,23,Madhya Pradesh,458,Guna,234,246,38.7,0,11,1.4,6.9,15.9,4.3,2.6,4.600000000000001,4.7,10.1
3_23_459_0,2001,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,164,246,38.7,0,11,1.4,6.9,15.9,4.3,2.6,4.600000000000001,4.7,10.1
3_23_460_0,2001,Total,3,India,23,Madhya Pradesh,460,Shahdol,274,313,21.6,28.7,7.9,3.3,6.100000000000001,10.7,5,2.1,1.5,3.7,9.4
3_23_461_0,2001,Total,3,India,23,Madhya Pradesh,461,Anuppur,207,313,21.6,28.7,7.9,3.3,6.100000000000001,10.7,5,2.1,1.5,3.7,9.4
3_23_462_0,2001,Total,3,India,23,Madhya Pradesh,462,Sidhi,365,417,16.3,45.8,4.600000000000001,12.8,3,5.2,1.8,1.8,1.1,2.3,5.300000000000001
3_23_463_0,2001,Total,3,India,23,Madhya Pradesh,463,Singrauli,373,417,16.3,45.8,4.600000000000001,12.8,3,5.2,1.8,1.8,1.1,2.3,5.300000000000001
3_23_464_0,2001,Total,3,India,23,Madhya Pradesh,464,Jhabua,130,177,39.7,1,6.600000000000001,1.3,8.6,13.1,4.2,2.3,1.8,6.5,14.9
3_23_465_0,2001,Total,3,India,23,Madhya Pradesh,465,Alirajpur,111,177,39.7,1,6.600000000000001,1.3,8.6,13.1,4.2,2.3,1.8,6.5,14.9
3_23_466_0,2001,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),440,263,36.8,0,14.1,1.1,6.2,16.8,6.2,1.9,3.4,4.600000000000001,8.9
3_23_467_0,2001,Total,3,India,23,Madhya Pradesh,467,Burhanpur,,,,,,,,,,,,,
3_24_468_0,2001,Total,3,India,24,Gujarat,468,Kachchh,,,,,,,,,,,,,
3_24_469_0,2001,Total,3,India,24,Gujarat,469,Banas Kantha,,,,,,,,,,,,,
3_24_470_0,2001,Total,3,India,24,Gujarat,470,Patan,,,,,,,,,,,,,
3_24_471_0,2001,Total,3,India,24,Gujarat,471,Mahesana,,,,,,,,,,,,,
3_24_472_0,2001,Total,3,India,24,Gujarat,472,Sabar Kantha,,,,,,,,,,,,,
3_24_473_0,2001,Total,3,India,24,Gujarat,473,Gandhinagar,,,,,,,,,,,,,
3_24_474_0,2001,Total,3,India,24,Gujarat,474,Ahmadabad,,,,,,,,,,,,,
3_24_475_0,2001,Total,3,India,24,Gujarat,475,Surendranagar,,,,,,,,,,,,,
3_24_476_0,2001,Total,3,India,24,Gujarat,476,Rajkot,,,,,,,,,,,,,
3_24_477_0,2001,Total,3,India,24,Gujarat,477,Jamnagar,,,,,,,,,,,,,
3_24_478_0,2001,Total,3,India,24,Gujarat,478,Porbandar,,,,,,,,,,,,,
3_24_479_0,2001,Total,3,India,24,Gujarat,479,Junagadh,,,,,,,,,,,,,
3_24_480_0,2001,Total,3,India,24,Gujarat,480,Amreli,,,,,,,,,,,,,
3_24_481_0,2001,Total,3,India,24,Gujarat,481,Bhavnagar,,,,,,,,,,,,,
3_24_482_0,2001,Total,3,India,24,Gujarat,482,Anand,,,,,,,,,,,,,
3_24_483_0,2001,Total,3,India,24,Gujarat,483,Kheda,,,,,,,,,,,,,
3_24_484_0,2001,Total,3,India,24,Gujarat,484,Panch Mahals,,,,,,,,,,,,,
3_24_485_0,2001,Total,3,India,24,Gujarat,485,Dohad,,,,,,,,,,,,,
3_24_486_0,2001,Total,3,India,24,Gujarat,486,Vadodara,,,,,,,,,,,,,
3_24_487_0,2001,Total,3,India,24,Gujarat,487,Narmada,,,,,,,,,,,,,
3_24_488_0,2001,Total,3,India,24,Gujarat,488,Bharuch,,,,,,,,,,,,,
3_24_489_0,2001,Total,3,India,24,Gujarat,489,The Dangs,,,,,,,,,,,,,
3_24_490_0,2001,Total,3,India,24,Gujarat,490,Navsari,,,,,,,,,,,,,
3_24_491_0,2001,Total,3,India,24,Gujarat,491,Valsad,,,,,,,,,,,,,
3_24_492_0,2001,Total,3,India,24,Gujarat,492,Surat,,,,,,,,,,,,,
3_24_493_0,2001,Total,3,India,24,Gujarat,493,Tapi,,,,,,,,,,,,,
3_25_494_0,2001,Total,3,India,25,Daman & Diu,494,Diu,,,,,,,,,,,,,
3_25_495_0,2001,Total,3,India,25,Daman & Diu,495,Daman,,,,,,,,,,,,,
3_26_496_0,2001,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,,,,,,,,,,,,,
3_27_497_0,2001,Total,3,India,27,Maharashtra,497,Nandurbar,362,281,38.90000000000001,.1,4.800000000000001,1.3,4,9.600000000000001,5.4,7.4,13.5,4.7,10.3
3_27_498_0,2001,Total,3,India,27,Maharashtra,498,Dhule,586,351,12.8,0,16.5,2.3,6.2,12.9,8.5,11.9,11.8,5.800000000000001,11.3
3_27_499_0,2001,Total,3,India,27,Maharashtra,499,Jalgaon,1682,467,31.9,0,11.8,3,4.7,11.8,7.9,8.5,8.700000000000001,4,7.9
3_27_500_0,2001,Total,3,India,27,Maharashtra,500,Buldana,677,310,31.5,.1,7,2.2,4.9,10.5,7.100000000000001,9.800000000000001,11.6,5.5,9.800000000000001
3_27_501_0,2001,Total,3,India,27,Maharashtra,501,Akola,675,425,26,.1,10.3,3,6,11.3,8.800000000000001,10.8,9,5,9.800000000000001
3_27_502_0,2001,Total,3,India,27,Maharashtra,502,Washim,262,262,36.4,.2,5.4,1.9,4.2,10.3,5.7,7.2,13.1,5.100000000000001,10.6
3_27_503_0,2001,Total,3,India,27,Maharashtra,503,Amravati,1132,445,38.3,0,4.5,2.8,5.5,9.300000000000001,6.9,8.9,9,5.100000000000001,9.5
3_27_504_0,2001,Total,3,India,27,Maharashtra,504,Wardha,552,456,28,.1,10.1,2.4,7.100000000000001,10.6,7.600000000000001,9.4,9,5.800000000000001,9.700000000000001
3_27_505_0,2001,Total,3,India,27,Maharashtra,505,Nagpur,2528,641,11,4.100000000000001,16.3,3.5,8.6,12.1,9,12.3,7.7,6.9,8.5
3_27_506_0,2001,Total,3,India,27,Maharashtra,506,Bhandara,766,362,40.3,0,5.2,3.7,5,9.700000000000001,6,6,10.2,4.4,9.4
3_27_507_0,2001,Total,3,India,27,Maharashtra,507,Gondiya,443,376,28.9,.3,14.6,1.1,7.800000000000001,11.5,6.2,5.5,10.1,4.600000000000001,9.200000000000001
3_27_508_0,2001,Total,3,India,27,Maharashtra,508,Gadchiroli,327,343,45.5,.1,3.7,2.3,4.3,8.300000000000001,4.5,4.5,8.1,6.9,11.7
3_27_509_0,2001,Total,3,India,27,Maharashtra,509,Chandrapur,1091,540,18.9,18.9,8.6,4.2,6.5,10.6,6,5.7,6.9,5.7,7.9
3_27_510_0,2001,Total,3,India,27,Maharashtra,510,Yavatmal,906,376,29.5,10.6,5.2,1.9,6.100000000000001,10.2,5.800000000000001,7.300000000000001,10.2,4.800000000000001,8.5
3_27_511_0,2001,Total,3,India,27,Maharashtra,511,Nanded,870,309,26.6,.2,9,2.3,6.100000000000001,10.9,6.800000000000001,8.9,12.4,5.7,11.1
3_27_512_0,2001,Total,3,India,27,Maharashtra,512,Hingoli,241,249,35.9,.3,4.800000000000001,1.7,4.7,10.3,5.300000000000001,8.200000000000001,13.2,5.2,10.6
3_27_513_0,2001,Total,3,India,27,Maharashtra,513,Parbhani,513,344,34.8,0,6.100000000000001,2.2,5.5,10.6,6.600000000000001,8,9.800000000000001,5.800000000000001,10.5
3_27_514_0,2001,Total,3,India,27,Maharashtra,514,Jalna,484,306,31.3,.3,11.4,2,5.7,12.4,6.100000000000001,7,9.200000000000001,6,8.700000000000001
3_27_515_0,2001,Total,3,India,27,Maharashtra,515,Aurangabad,1570,556,16.1,.1,28.2,1.8,6.9,17.3,5.300000000000001,6.9,5.800000000000001,4.7,6.9
3_27_516_0,2001,Total,3,India,27,Maharashtra,516,Nashik,2823,580,21.2,.1,23.2,2.1,5.2,15.4,6.100000000000001,7.9,6.5,5.9,6.300000000000001
3_27_517_0,2001,Total,3,India,27,Maharashtra,517,Thane,6536,831,3.6,0,27.8,2.2,5,15.6,9.800000000000001,14.7,10.4,4.7,6.4
3_27_518_0,2001,Total,3,India,27,Maharashtra,518,Mumbai Suburban,8727,1073,1.8,0,26.3,4.7,4.100000000000001,15,12,15.8,9.800000000000001,4.3,6.2
3_27_519_0,2001,Total,3,India,27,Maharashtra,519,Mumbai,3631,1073,1.8,0,26.3,4.7,4.100000000000001,15,12,15.8,9.800000000000001,4.3,6.2
