id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_elec_t,hh_fuel_cook_1,hh_fuel_cook_2,hh_fuel_cook_3,hh_fuel_cook_4,hh_fuel_cook_5,hh_fuel_cook_6
3_1_22_0,2001,Rural,3,India,1,Jammu and Kashmir,22,Samba,78.5,81,0,2.9,15.5,.1,.3
3_1_22_0,2001,Total,3,India,1,Jammu and Kashmir,22,Samba,81.80000000000001,66.3,0,6.2,26.7,.2,.3
3_1_22_0,2001,Urban,3,India,1,Jammu and Kashmir,22,Samba,98.2,20.3,.1,17.8,60.40000000000001,.5,.4
3_1_3_0,2001,Rural,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),50.5,52.7,0,6.800000000000001,39.90000000000001,.1,.1
3_1_3_1,2001,Rural,3,India,1,India/China  2,3,Leh(Ladakh),50.5,52.7,0,6.800000000000001,39.90000000000001,.1,.1
3_1_3_0,2001,Total,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),61.6,39.5,0,8.9,51,.1,.1
3_1_3_1,2001,Total,3,India,1,India/China  2,3,Leh(Ladakh),61.6,39.5,0,8.9,51,.1,.1
3_1_3_1,2001,Urban,3,India,1,India/China  2,3,Leh(Ladakh),93.30000000000001,2,0,14.9,82.60000000000001,0,0
3_1_3_0,2001,Urban,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),93.30000000000001,2,0,14.9,82.60000000000001,0,0
3_1_4_0,2001,Rural,3,India,1,Jammu and Kashmir,4,Kargil,74.3,86,.1,5.600000000000001,7.800000000000001,.2,.3
3_1_4_0,2001,Total,3,India,1,Jammu and Kashmir,4,Kargil,77.10000000000001,77.90000000000001,.1,8.4,13.1,.1,.2
3_1_4_0,2001,Urban,3,India,1,Jammu and Kashmir,4,Kargil,96.7,21.5,.2,28,49.90000000000001,0,.1
3_1_5_0,2001,Rural,3,India,1,Jammu and Kashmir,5,Punch,52.5,94.80000000000001,0,2.2,2.7,.1,0
3_1_5_0,2001,Total,3,India,1,Jammu and Kashmir,5,Punch,55.7,88.40000000000001,0,3.6,7.800000000000001,.1,0
3_1_5_0,2001,Urban,3,India,1,Jammu and Kashmir,5,Punch,96.80000000000001,8.300000000000001,0,20,70.90000000000001,0,.1
3_1_6_0,2001,Rural,3,India,1,Jammu and Kashmir,6,Rajouri,66.40000000000001,90.40000000000001,.2,1,8.1,.1,.2
3_1_6_0,2001,Total,3,India,1,Jammu and Kashmir,6,Rajouri,68.90000000000001,83.90000000000001,.1,2.8,12.4,.1,.2
3_1_6_0,2001,Urban,3,India,1,Jammu and Kashmir,6,Rajouri,97.80000000000001,9.4,0,24.5,62.40000000000001,0,.2
3_1_7_0,2001,Rural,3,India,1,Jammu and Kashmir,7,Kathua,82.40000000000001,85.5,0,2.7,11.2,.1,.2
3_1_7_0,2001,Total,3,India,1,Jammu and Kashmir,7,Kathua,84.90000000000001,77.60000000000001,0,5.5,16.2,.2,.2
3_1_7_0,2001,Urban,3,India,1,Jammu and Kashmir,7,Kathua,98.30000000000001,34.2,.1,20.9,43.6,.5,.4
3_1_8_0,2001,Rural,3,India,1,Jammu and Kashmir,8,Baramula,85.10000000000001,92.60000000000001,.4,1.4,5.300000000000001,.1,0
3_1_8_0,2001,Total,3,India,1,Jammu and Kashmir,8,Baramula,86.90000000000001,85,.4,2.5,11.6,.2,.1
3_1_8_0,2001,Urban,3,India,1,Jammu and Kashmir,8,Baramula,96.40000000000001,45.3,0,8.4,44.40000000000001,.4,.8
3_1_9_0,2001,Rural,3,India,1,Jammu and Kashmir,9,Bandipore,85.10000000000001,92.60000000000001,.4,1.4,5.300000000000001,.1,0
3_1_9_0,2001,Total,3,India,1,Jammu and Kashmir,9,Bandipore,86.90000000000001,85,.4,2.5,11.6,.2,.1
3_1_9_0,2001,Urban,3,India,1,Jammu and Kashmir,9,Bandipore,96.40000000000001,45.3,0,8.4,44.40000000000001,.4,.8
3_20_346_0,2001,Rural,3,India,20,Jharkhand,346,Garhwa,4,98.80000000000001,.1,.4,.4,.1,0
3_20_346_0,2001,Total,3,India,20,Jharkhand,346,Garhwa,6,97,.4,.8,1.3,.3,0
3_20_346_0,2001,Urban,3,India,20,Jharkhand,346,Garhwa,56.3,49.3,8.300000000000001,10.3,25.7,5.7,.1
3_20_347_0,2001,Rural,3,India,20,Jharkhand,347,Chatra,11.3,80.7,17.8,.2,.7000000000000001,.1,0
3_20_347_0,2001,Total,3,India,20,Jharkhand,347,Chatra,20.5,72.8,22.6,.4,3.4,.3,0
3_20_347_0,2001,Urban,3,India,20,Jharkhand,347,Chatra,71.5,39.3,36.3,2.3,20.5,.7000000000000001,.2
3_20_348_0,2001,Rural,3,India,20,Jharkhand,348,Kodarma,16.8,79.2,18.5,.4,1.2,.2,0
3_20_348_0,2001,Total,3,India,20,Jharkhand,348,Kodarma,28.2,68.3,24.1,.8,5.800000000000001,.3,.1
3_20_348_0,2001,Urban,3,India,20,Jharkhand,348,Kodarma,69.90000000000001,28.3,42.90000000000001,2.5,24.7,.7000000000000001,.2
3_20_349_0,2001,Rural,3,India,20,Jharkhand,349,Giridih,12.3,69.60000000000001,27.5,.2,.8,.1,0
3_20_349_0,2001,Total,3,India,20,Jharkhand,349,Giridih,22.1,60.1,33.9,.4,3.5,.2,.1
3_20_349_0,2001,Urban,3,India,20,Jharkhand,349,Giridih,76.80000000000001,3.9,75.2,1.2,18,.7000000000000001,.3
3_20_350_0,2001,Rural,3,India,20,Jharkhand,350,Deoghar,8.300000000000001,83.10000000000001,13.3,.3,.4,.1,.1
3_20_350_0,2001,Total,3,India,20,Jharkhand,350,Deoghar,16.9,74.10000000000001,16.9,2.2,4.2,.1,.1
3_20_350_0,2001,Urban,3,India,20,Jharkhand,350,Deoghar,72.60000000000001,15.7,40.2,14.3,28.8,0,.2
3_20_351_0,2001,Rural,3,India,20,Jharkhand,351,Godda,6.7,80.2,16.6,.1,.5,.1,0
3_20_351_0,2001,Total,3,India,20,Jharkhand,351,Godda,8.5,77.90000000000001,18.8,.1,.7000000000000001,.1,0
3_20_351_0,2001,Urban,3,India,20,Jharkhand,351,Godda,64.40000000000001,7.4,85,1.1,5.300000000000001,0,.2
3_20_352_0,2001,Rural,3,India,20,Jharkhand,352,Sahibganj,3.8,92.60000000000001,5.9,.1,.2,.1,.1
3_20_352_0,2001,Total,3,India,20,Jharkhand,352,Sahibganj,8.1,88.7,7.9,.3,1.9,.1,.2
3_20_352_0,2001,Urban,3,India,20,Jharkhand,352,Sahibganj,50.8,50.7,27.6,2.5,17.6,0,.5
3_20_353_0,2001,Rural,3,India,20,Jharkhand,353,Pakur,3.4,94.2,4,.2,.2,.1,0
3_20_353_0,2001,Total,3,India,20,Jharkhand,353,Pakur,6,90.60000000000001,6.9,.5,.7000000000000001,.1,0
3_20_353_0,2001,Urban,3,India,20,Jharkhand,353,Pakur,62,12.2,69.3,6,11.4,.2,.3
3_20_354_0,2001,Rural,3,India,20,Jharkhand,354,Dhanbad,46.8,36.1,60.6,.1,1.8,.6000000000000001,.1
3_20_354_0,2001,Total,3,India,20,Jharkhand,354,Dhanbad,66.60000000000001,18.1,71.5,.3,8.200000000000001,.8,.2
3_20_354_0,2001,Urban,3,India,20,Jharkhand,354,Dhanbad,84,2.4,81.10000000000001,.5,13.9,1,.3
3_20_355_0,2001,Rural,3,India,20,Jharkhand,355,Bokaro,16.3,60.8,37.1,.1,.7000000000000001,.3,.1
3_20_355_0,2001,Total,3,India,20,Jharkhand,355,Bokaro,44.6,35,47.40000000000001,1.3,11.9,3.4,.2
3_20_355_0,2001,Urban,3,India,20,Jharkhand,355,Bokaro,76.7,5.800000000000001,59.1,2.7,24.5,6.9,.3
3_20_356_0,2001,Rural,3,India,20,Jharkhand,356,Lohardaga,4.600000000000001,94.30000000000001,1.2,.1,1.2,0,0
3_20_356_0,2001,Total,3,India,20,Jharkhand,356,Lohardaga,10.2,90,1.3,.4,5.100000000000001,0,.1
3_20_356_0,2001,Urban,3,India,20,Jharkhand,356,Lohardaga,55.7,55.40000000000001,2.5,3.2,36.7,.2,1.2
3_20_357_0,2001,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,13,89.90000000000001,6.100000000000001,.6000000000000001,1.7,.4,.2
3_20_357_0,2001,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,47.40000000000001,48.5,21.3,2.3,23.5,2.2,.4
3_20_357_0,2001,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,79.40000000000001,10,35.5,3.9,43.8,3.9,.6000000000000001
3_20_358_0,2001,Rural,3,India,20,Jharkhand,358,Palamu,4.800000000000001,96.5,2,.3,.7000000000000001,.1,0
3_20_358_0,2001,Total,3,India,20,Jharkhand,358,Palamu,7.800000000000001,93.2,3.6,.7000000000000001,2,.1,.1
3_20_358_0,2001,Urban,3,India,20,Jharkhand,358,Palamu,59.1,36,31.6,6.7,24,.1,.4
3_20_359_0,2001,Rural,3,India,20,Jharkhand,359,Latehar,4.800000000000001,96.5,2,.3,.7000000000000001,.1,0
3_20_359_0,2001,Total,3,India,20,Jharkhand,359,Latehar,7.800000000000001,93.2,3.6,.7000000000000001,2,.1,.1
3_20_359_0,2001,Urban,3,India,20,Jharkhand,359,Latehar,59.1,36,31.6,6.7,24,.1,.4
3_20_360_0,2001,Rural,3,India,20,Jharkhand,360,Hazaribagh,18.7,65.7,32.3,.3,1.2,.1,0
3_20_360_0,2001,Total,3,India,20,Jharkhand,360,Hazaribagh,34.7,50.8,41.90000000000001,.6000000000000001,5.7,.4,.1
3_20_360_0,2001,Urban,3,India,20,Jharkhand,360,Hazaribagh,84.40000000000001,4.5,71.90000000000001,1.6,19.7,1.3,.2
3_20_361_0,2001,Rural,3,India,20,Jharkhand,361,Ramgarh,18.7,65.7,32.3,.3,1.2,.1,0
3_20_361_0,2001,Total,3,India,20,Jharkhand,361,Ramgarh,34.7,50.8,41.90000000000001,.6000000000000001,5.7,.4,.1
3_20_361_0,2001,Urban,3,India,20,Jharkhand,361,Ramgarh,84.40000000000001,4.5,71.90000000000001,1.6,19.7,1.3,.2
3_20_362_0,2001,Rural,3,India,20,Jharkhand,362,Dumka,4.3,88.80000000000001,9.200000000000001,.2,.4,.1,.1
3_20_362_0,2001,Total,3,India,20,Jharkhand,362,Dumka,7.7,84.90000000000001,11.6,.4,1.7,.1,.1
3_20_362_0,2001,Urban,3,India,20,Jharkhand,362,Dumka,60.90000000000001,23,49.8,3.4,21.7,.2,.6000000000000001
3_20_363_0,2001,Rural,3,India,20,Jharkhand,363,Jamtara,4.3,88.80000000000001,9.200000000000001,.2,.4,.1,.1
3_20_363_0,2001,Total,3,India,20,Jharkhand,363,Jamtara,7.7,84.90000000000001,11.6,.4,1.7,.1,.1
3_20_363_0,2001,Urban,3,India,20,Jharkhand,363,Jamtara,60.90000000000001,23,49.8,3.4,21.7,.2,.6000000000000001
3_20_364_0,2001,Rural,3,India,20,Jharkhand,364,Ranchi,10.6,92.7,3.7,.4,1.6,.2,.1
3_20_364_0,2001,Total,3,India,20,Jharkhand,364,Ranchi,29.9,70,11,2,15.3,.2,.3
3_20_364_0,2001,Urban,3,India,20,Jharkhand,364,Ranchi,70.3,22.4,26.5,5.300000000000001,44,.2,.7000000000000001
3_20_365_0,2001,Rural,3,India,20,Jharkhand,365,Khunti,10.6,92.7,3.7,.4,1.6,.2,.1
3_20_365_0,2001,Total,3,India,20,Jharkhand,365,Khunti,29.9,70,11,2,15.3,.2,.3
3_20_365_0,2001,Urban,3,India,20,Jharkhand,365,Khunti,70.3,22.4,26.5,5.300000000000001,44,.2,.7000000000000001
3_20_366_0,2001,Rural,3,India,20,Jharkhand,366,Gumla,2.8,98.80000000000001,0,.1,.5,.2,0
3_20_366_0,2001,Total,3,India,20,Jharkhand,366,Gumla,5.100000000000001,97.30000000000001,0,.4,1.7,.2,0
3_20_366_0,2001,Urban,3,India,20,Jharkhand,366,Gumla,53,67.2,.6000000000000001,4.9,26.2,.3,.1
3_20_367_0,2001,Rural,3,India,20,Jharkhand,367,Simdega,2.8,98.80000000000001,0,.1,.5,.2,0
3_20_367_0,2001,Total,3,India,20,Jharkhand,367,Simdega,5.100000000000001,97.30000000000001,0,.4,1.7,.2,0
3_20_367_0,2001,Urban,3,India,20,Jharkhand,367,Simdega,53,67.2,.6000000000000001,4.9,26.2,.3,.1
3_20_368_0,2001,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,7,95.40000000000001,3.2,.4,.6000000000000001,.1,0
3_20_368_0,2001,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,16.5,86.2,6.300000000000001,1.3,4.7,1.1,.1
3_20_368_0,2001,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,66.90000000000001,37.1,22.4,6,26.6,6.100000000000001,.5
3_20_369_0,2001,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,7,95.40000000000001,3.2,.4,.6000000000000001,.1,0
3_20_369_0,2001,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,16.5,86.2,6.300000000000001,1.3,4.7,1.1,.1
3_20_369_0,2001,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,66.90000000000001,37.1,22.4,6,26.6,6.100000000000001,.5
3_21_370_0,2001,Rural,3,India,21,Odisha,370,Bargarh,25.1,96.2,.1,.9,.9,.6000000000000001,.7000000000000001
3_21_370_0,2001,Total,3,India,21,Odisha,370,Bargarh,28.5,93.30000000000001,.1,2.3,2,1,.6000000000000001
3_21_370_0,2001,Urban,3,India,21,Odisha,370,Bargarh,77.2,51.90000000000001,.4,21.4,17.6,7.5,.4
3_21_371_0,2001,Rural,3,India,21,Odisha,371,Jharsuguda,26.6,90.30000000000001,3.8,.9,1.9,1.7,.8
3_21_371_0,2001,Total,3,India,21,Odisha,371,Jharsuguda,42.3,70.60000000000001,13.1,4,8.700000000000001,2.3,.6000000000000001
3_21_371_0,2001,Urban,3,India,21,Odisha,371,Jharsuguda,77.80000000000001,27.7,30.3,12.1,24.7,4,.2
3_21_372_0,2001,Rural,3,India,21,Odisha,372,Sambalpur,21.7,94.7,.3,.9,1.3,1.5,1
3_21_372_0,2001,Total,3,India,21,Odisha,372,Sambalpur,36.4,80,1.1,6.100000000000001,8.800000000000001,2.6,.8
3_21_372_0,2001,Urban,3,India,21,Odisha,372,Sambalpur,77.60000000000001,39.1,3.2,20.9,29.8,5.7,.3
3_21_373_0,2001,Rural,3,India,21,Odisha,373,Debagarh,9,98.7,.1,.2,.2,.1,.6000000000000001
3_21_373_0,2001,Total,3,India,21,Odisha,373,Debagarh,12.4,97.10000000000001,.3,.5,1.4,.1,.5
3_21_373_0,2001,Urban,3,India,21,Odisha,373,Debagarh,58.40000000000001,74.8,2.7,4.4,17.1,.2,.1
3_21_374_0,2001,Rural,3,India,21,Odisha,374,Sundargarh,17,95.80000000000001,.6000000000000001,.7000000000000001,1.1,1.2,.1
3_21_374_0,2001,Total,3,India,21,Odisha,374,Sundargarh,38.40000000000001,73,6.4,4.7,11.7,3.5,.1
3_21_374_0,2001,Urban,3,India,21,Odisha,374,Sundargarh,82.10000000000001,26.6,18.1,12.8,33.1,8.200000000000001,.1
3_21_375_0,2001,Rural,3,India,21,Odisha,375,Kendujhar,13.1,83.5,0,.7000000000000001,.6000000000000001,.8,.3
3_21_375_0,2001,Total,3,India,21,Odisha,375,Kendujhar,19,80.5,.6000000000000001,1.8,2.9,1.6,.3
3_21_375_0,2001,Urban,3,India,21,Odisha,375,Kendujhar,57.6,61.40000000000001,4.2,8.800000000000001,18.1,6.600000000000001,.1
3_21_376_0,2001,Rural,3,India,21,Odisha,376,Mayurbhanj,11.8,91.30000000000001,.1,.4,.6000000000000001,.2,.4
3_21_376_0,2001,Total,3,India,21,Odisha,376,Mayurbhanj,15.7,88.7,.1,1.5,2.4,.3,.4
3_21_376_0,2001,Urban,3,India,21,Odisha,376,Mayurbhanj,72.60000000000001,51.40000000000001,.2,16.7,28.3,1.7,.3
3_21_377_0,2001,Rural,3,India,21,Odisha,377,Baleshwar,27.4,95.40000000000001,0,.5,.7000000000000001,.2,.3
3_21_377_0,2001,Total,3,India,21,Odisha,377,Baleshwar,31.9,90.80000000000001,.1,2.5,3.3,.2,.3
3_21_377_0,2001,Urban,3,India,21,Odisha,377,Baleshwar,69.90000000000001,52.3,.2,19.7,25.2,.5,.4
3_21_378_0,2001,Rural,3,India,21,Odisha,378,Bhadrak,22.1,96.40000000000001,.1,.6000000000000001,.7000000000000001,.3,.1
3_21_378_0,2001,Total,3,India,21,Odisha,378,Bhadrak,25.1,94.2,.3,1.2,2,.3,.1
3_21_378_0,2001,Urban,3,India,21,Odisha,378,Bhadrak,51.7,74.40000000000001,2.2,6.7,14,.4,.1
3_21_379_0,2001,Rural,3,India,21,Odisha,379,Kendrapara,24,96.90000000000001,.1,.5,.4,.3,.1
3_21_379_0,2001,Total,3,India,21,Odisha,379,Kendrapara,26.1,96.10000000000001,.1,.8,.9,.3,.1
3_21_379_0,2001,Urban,3,India,21,Odisha,379,Kendrapara,69.60000000000001,78.90000000000001,.3,7,11.8,.8,.1
3_21_380_0,2001,Rural,3,India,21,Odisha,380,Jagatsinghapur,23.8,96.40000000000001,.1,.5,1.1,.4,.2
3_21_380_0,2001,Total,3,India,21,Odisha,380,Jagatsinghapur,32.4,85.80000000000001,.7000000000000001,4.4,6.100000000000001,1.5,.2
3_21_380_0,2001,Urban,3,India,21,Odisha,380,Jagatsinghapur,69.8,36.4,4.800000000000001,20.8,26.5,10.1,.2
3_21_381_0,2001,Rural,3,India,21,Odisha,381,Cuttack,30.5,95.60000000000001,.1,.5,1.3,.3,.2
3_21_381_0,2001,Total,3,India,21,Odisha,381,Cuttack,43.90000000000001,80.40000000000001,.3,7.100000000000001,9.700000000000001,.5,.2
3_21_381_0,2001,Urban,3,India,21,Odisha,381,Cuttack,86.10000000000001,32.3,1.1,28,36.5,1.2,.2
3_21_382_0,2001,Rural,3,India,21,Odisha,382,Jajapur,28.2,95.10000000000001,.2,.5,1,.8,.2
3_21_382_0,2001,Total,3,India,21,Odisha,382,Jajapur,30,93.60000000000001,.2,1.1,1.9,.8,.2
3_21_382_0,2001,Urban,3,India,21,Odisha,382,Jajapur,73.3,56,.5,15.1,24.1,1.7,.1
3_21_383_0,2001,Rural,3,India,21,Odisha,383,Dhenkanal,22.4,95.30000000000001,1.1,.4,1.3,.6000000000000001,.2
3_21_383_0,2001,Total,3,India,21,Odisha,383,Dhenkanal,26.2,92.40000000000001,1.1,1.1,3.5,.6000000000000001,.2
3_21_383_0,2001,Urban,3,India,21,Odisha,383,Dhenkanal,68.90000000000001,59.7,.4,9,28.9,1.4,.1
3_21_384_0,2001,Rural,3,India,21,Odisha,384,Anugul,21.1,81.10000000000001,13.8,.8,1.7,1.4,.1
3_21_384_0,2001,Total,3,India,21,Odisha,384,Anugul,29.6,71.7,15.8,1.2,5.9,4.2,.1
3_21_384_0,2001,Urban,3,India,21,Odisha,384,Anugul,80.2,15.8,27.7,4,30.7,20.8,.1
3_21_385_0,2001,Rural,3,India,21,Odisha,385,Nayagarh,24.5,93.80000000000001,.1,1.2,1.3,1,.1
3_21_385_0,2001,Total,3,India,21,Odisha,385,Nayagarh,26.4,92.5,.1,1.6,2.3,1,.1
3_21_385_0,2001,Urban,3,India,21,Odisha,385,Nayagarh,71.40000000000001,62.2,.6000000000000001,9.9,25.4,1,.1
3_21_386_0,2001,Rural,3,India,21,Odisha,386,Khordha,37.9,91.5,.4,1.3,1.9,1.3,.2
3_21_386_0,2001,Total,3,India,21,Odisha,386,Khordha,56.5,64,.4,10.4,21,1.5,.1
3_21_386_0,2001,Urban,3,India,21,Odisha,386,Khordha,79.80000000000001,29.6,.6000000000000001,21.9,44.90000000000001,1.8,.1
3_21_387_0,2001,Rural,3,India,21,Odisha,387,Puri,24.2,96.7,0,.4,.6000000000000001,.2,.1
3_21_387_0,2001,Total,3,India,21,Odisha,387,Puri,30.6,90.10000000000001,.1,3.8,3.9,.2,.1
3_21_387_0,2001,Urban,3,India,21,Odisha,387,Puri,72.5,47.3,.1,25.8,25.4,.7000000000000001,.2
3_21_388_0,2001,Rural,3,India,21,Odisha,388,Ganjam,26.5,93.90000000000001,.2,1.7,2.4,.6000000000000001,.2
3_21_388_0,2001,Total,3,India,21,Odisha,388,Ganjam,33.7,85.7,.4,4.3,7.800000000000001,.6000000000000001,.2
3_21_388_0,2001,Urban,3,India,21,Odisha,388,Ganjam,74.3,40,1.2,18.5,38.40000000000001,.9,.3
3_21_389_0,2001,Rural,3,India,21,Odisha,389,Gajapati,11.8,97.30000000000001,.2,.5,1.3,.3,.2
3_21_389_0,2001,Total,3,India,21,Odisha,389,Gajapati,16.9,92.90000000000001,.3,1.1,4.9,.3,.2
3_21_389_0,2001,Urban,3,India,21,Odisha,389,Gajapati,63.5,53.40000000000001,1.4,6.600000000000001,37.6,.2,.2
3_21_390_0,2001,Rural,3,India,21,Odisha,390,Kandhamal,7.9,96.30000000000001,2.1,.3,.7000000000000001,.2,0
3_21_390_0,2001,Total,3,India,21,Odisha,390,Kandhamal,11.7,93,3.5,.7000000000000001,2.2,.2,0
3_21_390_0,2001,Urban,3,India,21,Odisha,390,Kandhamal,66.3,44.2,23.5,6.800000000000001,24,.4,.1
3_21_391_0,2001,Rural,3,India,21,Odisha,391,Baudh,10.6,98.10000000000001,.1,.4,.5,.3,.2
3_21_391_0,2001,Total,3,India,21,Odisha,391,Baudh,12.6,96.7,.1,.8,1.4,.3,.2
3_21_391_0,2001,Urban,3,India,21,Odisha,391,Baudh,60.7,65.60000000000001,.1,10.1,22.5,.8,.1
3_21_392_0,2001,Rural,3,India,21,Odisha,392,Subarnapur,15.6,96.80000000000001,.1,1,.5,.5,.5
3_21_392_0,2001,Total,3,India,21,Odisha,392,Subarnapur,18.5,95,.1,1.8,1.4,.5,.5
3_21_392_0,2001,Urban,3,India,21,Odisha,392,Subarnapur,57.3,70.8,.6000000000000001,12.2,14.3,.7000000000000001,.3
3_21_393_0,2001,Rural,3,India,21,Odisha,393,Balangir,10,98,0,.3,.4,.4,.2
3_21_393_0,2001,Total,3,India,21,Odisha,393,Balangir,15.1,94.80000000000001,0,1.2,2.7,.4,.2
3_21_393_0,2001,Urban,3,India,21,Odisha,393,Balangir,67.7,62.40000000000001,.1,9.4,26.4,1,.2
3_21_394_0,2001,Rural,3,India,21,Odisha,394,Nuapada,10.5,97.90000000000001,.1,.6000000000000001,.7000000000000001,.2,.3
3_21_394_0,2001,Total,3,India,21,Odisha,394,Nuapada,13.2,96.30000000000001,.2,1,1.7,.2,.3
3_21_394_0,2001,Urban,3,India,21,Odisha,394,Nuapada,66.60000000000001,66.60000000000001,.6000000000000001,8.700000000000001,22.9,.3,.3
3_21_395_0,2001,Rural,3,India,21,Odisha,395,Kalahandi,9.800000000000001,97.80000000000001,.1,.4,.8,.4,.2
3_21_395_0,2001,Total,3,India,21,Odisha,395,Kalahandi,13.2,95.60000000000001,.2,.6000000000000001,2.3,.7000000000000001,.2
3_21_395_0,2001,Urban,3,India,21,Odisha,395,Kalahandi,64.8,62.8,1.7,3.4,25.5,6.100000000000001,.1
3_21_396_0,2001,Rural,3,India,21,Odisha,396,Rayagada,11.2,96.5,1,.7000000000000001,1.4,.3,0
3_21_396_0,2001,Total,3,India,21,Odisha,396,Rayagada,18.3,90.5,1.5,1.8,5.7,.3,0
3_21_396_0,2001,Urban,3,India,21,Odisha,396,Rayagada,64.60000000000001,51.90000000000001,4.5,9.200000000000001,33.5,.3,.1
3_21_397_0,2001,Rural,3,India,21,Odisha,397,Nabarangapur,5,98.30000000000001,.2,.3,.3,.2,.1
3_21_397_0,2001,Total,3,India,21,Odisha,397,Nabarangapur,7.9,95.80000000000001,.7000000000000001,.7000000000000001,1.6,.6000000000000001,.1
3_21_397_0,2001,Urban,3,India,21,Odisha,397,Nabarangapur,57.7,53.2,7.9,8.4,22.7,6.5,.2
3_21_398_0,2001,Rural,3,India,21,Odisha,398,Koraput,9,95.10000000000001,1.4,1.1,.9,.8,.4
3_21_398_0,2001,Total,3,India,21,Odisha,398,Koraput,18.3,86,2.8,2.7,6.800000000000001,.9,.4
3_21_398_0,2001,Urban,3,India,21,Odisha,398,Koraput,67.90000000000001,37.6,9.9,11.5,38.7,1.4,.2
3_21_399_0,2001,Rural,3,India,21,Odisha,399,Malkangiri,6.600000000000001,97.10000000000001,1.5,.2,.5,.4,.1
3_21_399_0,2001,Total,3,India,21,Odisha,399,Malkangiri,10.1,94.5,2.5,.3,1.6,.9,.1
3_21_399_0,2001,Urban,3,India,21,Odisha,399,Malkangiri,58.2,57.7,15.8,2,17.3,6.4,.3
3_22_400_0,2001,Rural,3,India,22,Chhattisgarh,400,Koriya,24.3,92.7,4.600000000000001,.8,1.7,0,.1
3_22_400_0,2001,Total,3,India,22,Chhattisgarh,400,Koriya,44.40000000000001,68.60000000000001,20.7,1.9,8.300000000000001,.2,.1
3_22_400_0,2001,Urban,3,India,22,Chhattisgarh,400,Koriya,92.60000000000001,10.8,59.2,4.4,24.1,.5,.2
3_22_401_0,2001,Rural,3,India,22,Chhattisgarh,401,Surguja,24.4,95.7,3.3,.3,.4,0,.1
3_22_401_0,2001,Total,3,India,22,Chhattisgarh,401,Surguja,28.4,92,4.100000000000001,1.4,2.1,0,.1
3_22_401_0,2001,Urban,3,India,22,Chhattisgarh,401,Surguja,88.2,34.7,17.2,18.4,28.8,.2,.3
3_22_402_0,2001,Rural,3,India,22,Chhattisgarh,402,Jashpur,17.7,98.7,.1,.6000000000000001,.4,0,.1
3_22_402_0,2001,Total,3,India,22,Chhattisgarh,402,Jashpur,20,97.80000000000001,.1,.8,1,0,.1
3_22_402_0,2001,Urban,3,India,22,Chhattisgarh,402,Jashpur,76.80000000000001,74.60000000000001,1.4,6.600000000000001,16.2,.1,.5
3_22_403_0,2001,Rural,3,India,22,Chhattisgarh,403,Raigarh,56.8,96.60000000000001,.8,.6000000000000001,.8,.1,.9
3_22_403_0,2001,Total,3,India,22,Chhattisgarh,403,Raigarh,60.7,92.60000000000001,.9,1.5,3.7,.1,.9
3_22_403_0,2001,Urban,3,India,22,Chhattisgarh,403,Raigarh,88.10000000000001,63.90000000000001,1.7,8.1,24.9,.3,.4
3_22_404_0,2001,Rural,3,India,22,Chhattisgarh,404,Korba,33,94.5,3.3,.4,1.4,.2,.1
3_22_404_0,2001,Total,3,India,22,Chhattisgarh,404,Korba,49.7,68.5,15.6,.9,12.6,2,.1
3_22_404_0,2001,Urban,3,India,22,Chhattisgarh,404,Korba,80,21.5,37.9,1.9,32.7,5.300000000000001,.3
3_22_405_0,2001,Rural,3,India,22,Chhattisgarh,405,Janjgir - Champa,62.90000000000001,98,0,.5,.8,0,.3
3_22_405_0,2001,Total,3,India,22,Chhattisgarh,405,Janjgir - Champa,64.90000000000001,95,.3,1.5,2.4,.1,.3
3_22_405_0,2001,Urban,3,India,22,Chhattisgarh,405,Janjgir - Champa,82.90000000000001,68.3,2.6,10.4,17.1,.3,.2
3_22_406_0,2001,Rural,3,India,22,Chhattisgarh,406,Bilaspur,51.90000000000001,96.80000000000001,.1,.7000000000000001,1.6,0,.2
3_22_406_0,2001,Total,3,India,22,Chhattisgarh,406,Bilaspur,59.3,85,.5,2.9,10.8,.1,.3
3_22_406_0,2001,Urban,3,India,22,Chhattisgarh,406,Bilaspur,82.5,48.5,1.6,9.600000000000001,38.90000000000001,.1,.4
3_22_407_0,2001,Rural,3,India,22,Chhattisgarh,407,Kabeerdham,41.7,98.60000000000001,0,.5,.4,0,.1
3_22_407_0,2001,Total,3,India,22,Chhattisgarh,407,Kabeerdham,43.90000000000001,96.2,0,1.1,2.2,0,.1
