id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,sex_rat_t,sex_rat_04,dep_rat_t,dep_rat_ag,dep_rat_014
3_1_12_0,2001,Urban,3,India,1,Jammu and Kashmir,12,Pulwama,88.30000000000001,95.7,44.7,5.4,39.40000000000001
3_1_13_0,2001,Rural,3,India,1,Jammu and Kashmir,13,Shupiyan,95.2,104.2,64.10000000000001,6,58.2
3_1_13_0,2001,Total,3,India,1,Jammu and Kashmir,13,Shupiyan,94.5,103.5,61.90000000000001,5.9,56
3_1_13_0,2001,Urban,3,India,1,Jammu and Kashmir,13,Shupiyan,88.30000000000001,95.7,44.7,5.4,39.40000000000001
3_1_14_0,2001,Rural,3,India,1,Jammu and Kashmir,14,Anantnag,93.60000000000001,100.4,70.5,6.100000000000001,64.40000000000001
3_1_14_0,2001,Total,3,India,1,Jammu and Kashmir,14,Anantnag,92.2,99,67.5,5.9,61.5
3_1_14_0,2001,Urban,3,India,1,Jammu and Kashmir,14,Anantnag,84.2,88.40000000000001,51.3,5.300000000000001,46
3_1_15_0,2001,Rural,3,India,1,Jammu and Kashmir,15,Kulgam,93.60000000000001,100.4,70.5,6.100000000000001,64.40000000000001
3_1_15_0,2001,Total,3,India,1,Jammu and Kashmir,15,Kulgam,92.2,99,67.5,5.9,61.5
3_1_15_0,2001,Urban,3,India,1,Jammu and Kashmir,15,Kulgam,84.2,88.40000000000001,51.3,5.300000000000001,46
3_1_16_0,2001,Rural,3,India,1,Jammu and Kashmir,16,Doda,91.80000000000001,96.60000000000001,74.5,7.300000000000001,67.2
3_1_16_0,2001,Total,3,India,1,Jammu and Kashmir,16,Doda,90.30000000000001,96.10000000000001,72.40000000000001,7.2,65.2
3_1_16_0,2001,Urban,3,India,1,Jammu and Kashmir,16,Doda,72.7,87.10000000000001,47.90000000000001,5.300000000000001,42.6
3_1_17_0,2001,Rural,3,India,1,Jammu and Kashmir,17,Ramban,90.80000000000001,95.10000000000001,72.60000000000001,7.5,65.10000000000001
3_1_17_0,2001,Total,3,India,1,Jammu and Kashmir,17,Ramban,88.2,94.40000000000001,68.90000000000001,7.2,61.7
3_1_17_0,2001,Urban,3,India,1,Jammu and Kashmir,17,Ramban,70.5,85.90000000000001,44.90000000000001,5.100000000000001,39.8
3_1_18_0,2001,Rural,3,India,1,Jammu and Kashmir,18,Kishtwar,91.80000000000001,96.60000000000001,74.5,7.300000000000001,67.2
3_1_18_0,2001,Total,3,India,1,Jammu and Kashmir,18,Kishtwar,90.30000000000001,96.10000000000001,72.40000000000001,7.2,65.2
3_1_18_0,2001,Urban,3,India,1,Jammu and Kashmir,18,Kishtwar,72.7,87.10000000000001,47.90000000000001,5.300000000000001,42.6
3_1_19_0,2001,Rural,3,India,1,Jammu and Kashmir,19,Udhampur,89.90000000000001,87.60000000000001,63.8,8.200000000000001,55.6
3_1_19_0,2001,Total,3,India,1,Jammu and Kashmir,19,Udhampur,86.40000000000001,86.80000000000001,58.3,7.600000000000001,50.8
3_1_19_0,2001,Urban,3,India,1,Jammu and Kashmir,19,Udhampur,75.60000000000001,82.2,43.2,5.9,37.2
3_1_2_0,2001,Rural,3,India,1,Jammu and Kashmir,2,Badgam,92.2,99.60000000000001,71.2,5.9,65.3
3_1_2_0,2001,Total,3,India,1,Jammu and Kashmir,2,Badgam,89.5,97.30000000000001,62.8,5.600000000000001,57.2
3_1_2_0,2001,Urban,3,India,1,Jammu and Kashmir,2,Badgam,84.90000000000001,92.90000000000001,53.1,5.2,47.90000000000001
3_1_20_0,2001,Rural,3,India,1,Jammu and Kashmir,20,Reasi,89.7,93.7,70.60000000000001,7.7,63
3_1_20_0,2001,Total,3,India,1,Jammu and Kashmir,20,Reasi,86,92.60000000000001,65.40000000000001,7.2,58.3
3_1_20_0,2001,Urban,3,India,1,Jammu and Kashmir,20,Reasi,68.40000000000001,84.7,41.8,4.9,36.9
3_1_21_0,2001,Rural,3,India,1,Jammu and Kashmir,21,Jammu,90.2,81.60000000000001,57,8.800000000000001,48.2
3_1_21_0,2001,Total,3,India,1,Jammu and Kashmir,21,Jammu,86.80000000000001,80.90000000000001,51.3,8,43.3
3_1_21_0,2001,Urban,3,India,1,Jammu and Kashmir,21,Jammu,82.80000000000001,79.80000000000001,44.5,7,37.6
3_1_22_0,2001,Rural,3,India,1,Jammu and Kashmir,22,Samba,90.40000000000001,86.7,63.5,8.4,55
3_1_22_0,2001,Total,3,India,1,Jammu and Kashmir,22,Samba,87.7,85.90000000000001,59.1,7.9,51.2
3_1_22_0,2001,Urban,3,India,1,Jammu and Kashmir,22,Samba,78.2,81.5,45,6.300000000000001,38.7
3_1_3_0,2001,Rural,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),90.40000000000001,95.2,49.7,9.1,40.6
3_1_3_1,2001,Rural,3,India,1,India/China  2,3,Leh(Ladakh),90.40000000000001,95.2,49.7,9.1,40.6
3_1_3_0,2001,Total,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),82.30000000000001,94.5,45.7,8,37.7
3_1_3_1,2001,Total,3,India,1,India/China  2,3,Leh(Ladakh),82.30000000000001,94.5,45.7,8,37.7
3_1_3_1,2001,Urban,3,India,1,India/China  2,3,Leh(Ladakh),61.1,92,34.2,4.600000000000001,29.6
3_1_3_0,2001,Urban,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),61.1,92,34.2,4.600000000000001,29.6
3_1_4_0,2001,Rural,3,India,1,Jammu and Kashmir,4,Kargil,86.90000000000001,98.60000000000001,68.5,6.300000000000001,62.3
3_1_4_0,2001,Total,3,India,1,Jammu and Kashmir,4,Kargil,83.7,98.7,65.2,5.9,59.3
3_1_4_0,2001,Urban,3,India,1,Jammu and Kashmir,4,Kargil,55.90000000000001,100.6,37,3,34
3_1_5_0,2001,Rural,3,India,1,Jammu and Kashmir,5,Punch,93.2,97.10000000000001,75.5,8.1,67.40000000000001
3_1_5_0,2001,Total,3,India,1,Jammu and Kashmir,5,Punch,91.90000000000001,96.60000000000001,73.3,7.9,65.3
3_1_5_0,2001,Urban,3,India,1,Jammu and Kashmir,5,Punch,74.5,84,46.3,6.300000000000001,40
3_1_6_0,2001,Rural,3,India,1,Jammu and Kashmir,6,Rajouri,89,91.2,70,7.800000000000001,62.2
3_1_6_0,2001,Total,3,India,1,Jammu and Kashmir,6,Rajouri,87.80000000000001,90.60000000000001,68.10000000000001,7.5,60.6
3_1_6_0,2001,Urban,3,India,1,Jammu and Kashmir,6,Rajouri,73.60000000000001,81.2,46.2,4.4,41.90000000000001
3_1_7_0,2001,Rural,3,India,1,Jammu and Kashmir,7,Kathua,91.2,84.80000000000001,62.8,8.800000000000001,54
3_1_7_0,2001,Total,3,India,1,Jammu and Kashmir,7,Kathua,90.10000000000001,84.2,60.6,8.5,52
3_1_7_0,2001,Urban,3,India,1,Jammu and Kashmir,7,Kathua,83.5,79.90000000000001,48.5,7,41.5
3_1_8_0,2001,Rural,3,India,1,Jammu and Kashmir,8,Baramula,91.2,96.5,70.5,6.4,64.10000000000001
3_1_8_0,2001,Total,3,India,1,Jammu and Kashmir,8,Baramula,90.30000000000001,95.90000000000001,68.2,6.300000000000001,61.8
3_1_8_0,2001,Urban,3,India,1,Jammu and Kashmir,8,Baramula,85.90000000000001,92.2,57.3,6.100000000000001,51.2
3_1_9_0,2001,Rural,3,India,1,Jammu and Kashmir,9,Bandipore,91.2,96.5,70.5,6.4,64.10000000000001
3_1_9_0,2001,Total,3,India,1,Jammu and Kashmir,9,Bandipore,90.30000000000001,95.90000000000001,68.2,6.300000000000001,61.8
3_1_9_0,2001,Urban,3,India,1,Jammu and Kashmir,9,Bandipore,85.90000000000001,92.2,57.3,6.100000000000001,51.2
3_20_346_0,2001,Rural,3,India,20,Jharkhand,346,Garhwa,93.7,98.2,88.7,7.600000000000001,81.10000000000001
3_20_346_0,2001,Total,3,India,20,Jharkhand,346,Garhwa,93.40000000000001,98.2,87.90000000000001,7.600000000000001,80.30000000000001
3_20_346_0,2001,Urban,3,India,20,Jharkhand,346,Garhwa,86.30000000000001,95.90000000000001,70.10000000000001,6.2,63.90000000000001
3_20_347_0,2001,Rural,3,India,20,Jharkhand,347,Chatra,97.60000000000001,98.2,83.80000000000001,6.5,77.2
3_20_347_0,2001,Total,3,India,20,Jharkhand,347,Chatra,95.40000000000001,97.60000000000001,80.80000000000001,6.2,74.60000000000001
3_20_347_0,2001,Urban,3,India,20,Jharkhand,347,Chatra,85.60000000000001,94.10000000000001,68,4.800000000000001,63.2
3_20_348_0,2001,Rural,3,India,20,Jharkhand,348,Kodarma,100.8,98.40000000000001,82.5,6.800000000000001,75.7
3_20_348_0,2001,Total,3,India,20,Jharkhand,348,Kodarma,97.60000000000001,97.60000000000001,78.30000000000001,6.4,71.90000000000001
3_20_348_0,2001,Urban,3,India,20,Jharkhand,348,Kodarma,86,93.80000000000001,63.90000000000001,5.100000000000001,58.8
3_20_349_0,2001,Rural,3,India,20,Jharkhand,349,Giridih,98.80000000000001,98.60000000000001,82.80000000000001,6.4,76.40000000000001
3_20_349_0,2001,Total,3,India,20,Jharkhand,349,Giridih,96.60000000000001,98,79.40000000000001,6,73.40000000000001
3_20_349_0,2001,Urban,3,India,20,Jharkhand,349,Giridih,86.90000000000001,93.7,62.3,4.9,57.40000000000001
3_20_350_0,2001,Rural,3,India,20,Jharkhand,350,Deoghar,92.60000000000001,99.30000000000001,79.40000000000001,6.600000000000001,72.8
3_20_350_0,2001,Total,3,India,20,Jharkhand,350,Deoghar,91.40000000000001,98.80000000000001,76.3,6.5,69.8
3_20_350_0,2001,Urban,3,India,20,Jharkhand,350,Deoghar,84.40000000000001,94.10000000000001,59,6.100000000000001,52.90000000000001
3_20_351_0,2001,Rural,3,India,20,Jharkhand,351,Godda,92.90000000000001,99.7,74.7,6.5,68.3
3_20_351_0,2001,Total,3,India,20,Jharkhand,351,Godda,92.60000000000001,99.5,74.3,6.4,67.8
3_20_351_0,2001,Urban,3,India,20,Jharkhand,351,Godda,85.30000000000001,93.10000000000001,62.5,5.800000000000001,56.7
3_20_352_0,2001,Rural,3,India,20,Jharkhand,352,Sahibganj,95,98.30000000000001,81,4.9,76.10000000000001
3_20_352_0,2001,Total,3,India,20,Jharkhand,352,Sahibganj,94.2,98.30000000000001,79.7,5,74.7
3_20_352_0,2001,Urban,3,India,20,Jharkhand,352,Sahibganj,87.80000000000001,98.30000000000001,69.10000000000001,6,63.2
3_20_353_0,2001,Rural,3,India,20,Jharkhand,353,Pakur,96,97.7,78.5,4.2,74.3
3_20_353_0,2001,Total,3,India,20,Jharkhand,353,Pakur,95.7,97.90000000000001,77.60000000000001,4.2,73.40000000000001
3_20_353_0,2001,Urban,3,India,20,Jharkhand,353,Pakur,89.80000000000001,102.4,63.1,5.300000000000001,57.8
3_20_354_0,2001,Rural,3,India,20,Jharkhand,354,Dhanbad,90.90000000000001,96.7,70.8,4.7,66
3_20_354_0,2001,Total,3,India,20,Jharkhand,354,Dhanbad,87.40000000000001,95.7,64.90000000000001,4.4,60.5
3_20_354_0,2001,Urban,3,India,20,Jharkhand,354,Dhanbad,84.40000000000001,94.60000000000001,59.90000000000001,4.100000000000001,55.8
3_20_355_0,2001,Rural,3,India,20,Jharkhand,355,Bokaro,92.7,98.10000000000001,72.2,5.800000000000001,66.40000000000001
3_20_355_0,2001,Total,3,India,20,Jharkhand,355,Bokaro,89.40000000000001,96,63.8,4.600000000000001,59.2
3_20_355_0,2001,Urban,3,India,20,Jharkhand,355,Bokaro,85.60000000000001,92.60000000000001,54.6,3.2,51.40000000000001
3_20_356_0,2001,Rural,3,India,20,Jharkhand,356,Lohardaga,98.2,97.30000000000001,85.5,7,78.5
3_20_356_0,2001,Total,3,India,20,Jharkhand,356,Lohardaga,97.60000000000001,97.10000000000001,82.7,6.7,76
3_20_356_0,2001,Urban,3,India,20,Jharkhand,356,Lohardaga,93.2,95.5,65.7,5.100000000000001,60.7
3_20_357_0,2001,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,96.5,97,60.40000000000001,6.600000000000001,53.8
3_20_357_0,2001,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,93,95,54.40000000000001,6.100000000000001,48.3
3_20_357_0,2001,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,90.2,92.90000000000001,49.8,5.800000000000001,44
3_20_358_0,2001,Rural,3,India,20,Jharkhand,358,Palamu,93.80000000000001,98.30000000000001,83.7,7,76.7
3_20_358_0,2001,Total,3,India,20,Jharkhand,358,Palamu,93.5,98.10000000000001,82.2,6.9,75.3
3_20_358_0,2001,Urban,3,India,20,Jharkhand,358,Palamu,88.5,92.90000000000001,61.7,6.2,55.5
3_20_359_0,2001,Rural,3,India,20,Jharkhand,359,Latehar,93.80000000000001,98.30000000000001,83.7,7,76.7
3_20_359_0,2001,Total,3,India,20,Jharkhand,359,Latehar,93.5,98.10000000000001,82.2,6.9,75.3
3_20_359_0,2001,Urban,3,India,20,Jharkhand,359,Latehar,88.5,92.90000000000001,61.7,6.2,55.5
3_20_360_0,2001,Rural,3,India,20,Jharkhand,360,Hazaribagh,98.90000000000001,98,81.2,6.4,74.8
3_20_360_0,2001,Total,3,India,20,Jharkhand,360,Hazaribagh,95,96.90000000000001,75.90000000000001,5.800000000000001,70.10000000000001
3_20_360_0,2001,Urban,3,India,20,Jharkhand,360,Hazaribagh,83.30000000000001,92.40000000000001,60,3.8,56.2
3_20_361_0,2001,Rural,3,India,20,Jharkhand,361,Ramgarh,98.90000000000001,98,81.2,6.4,74.8
3_20_361_0,2001,Total,3,India,20,Jharkhand,361,Ramgarh,95,96.90000000000001,75.90000000000001,5.800000000000001,70.10000000000001
3_20_361_0,2001,Urban,3,India,20,Jharkhand,361,Ramgarh,83.30000000000001,92.40000000000001,60,3.8,56.2
3_20_362_0,2001,Rural,3,India,20,Jharkhand,362,Dumka,96.7,98.80000000000001,69.7,5.600000000000001,64.2
3_20_362_0,2001,Total,3,India,20,Jharkhand,362,Dumka,96.10000000000001,98.30000000000001,68.90000000000001,5.600000000000001,63.3
3_20_362_0,2001,Urban,3,India,20,Jharkhand,362,Dumka,88,90.7,57.7,5.600000000000001,52.2
3_20_363_0,2001,Rural,3,India,20,Jharkhand,363,Jamtara,96.7,98.80000000000001,69.7,5.600000000000001,64.2
3_20_363_0,2001,Total,3,India,20,Jharkhand,363,Jamtara,96.10000000000001,98.30000000000001,68.90000000000001,5.600000000000001,63.3
3_20_363_0,2001,Urban,3,India,20,Jharkhand,363,Jamtara,88,90.7,57.7,5.600000000000001,52.2
3_20_364_0,2001,Rural,3,India,20,Jharkhand,364,Ranchi,97.2,98.10000000000001,72.5,6.600000000000001,66
3_20_364_0,2001,Total,3,India,20,Jharkhand,364,Ranchi,93.80000000000001,97,65.60000000000001,6,59.6
3_20_364_0,2001,Urban,3,India,20,Jharkhand,364,Ranchi,87.80000000000001,94.40000000000001,54.1,5,49.1
3_20_365_0,2001,Rural,3,India,20,Jharkhand,365,Khunti,97.2,98.10000000000001,72.5,6.600000000000001,66
3_20_365_0,2001,Total,3,India,20,Jharkhand,365,Khunti,93.80000000000001,97,65.60000000000001,6,59.6
3_20_365_0,2001,Urban,3,India,20,Jharkhand,365,Khunti,87.80000000000001,94.40000000000001,54.1,5,49.1
3_20_366_0,2001,Rural,3,India,20,Jharkhand,366,Gumla,99.7,98.5,73,7.100000000000001,65.90000000000001
3_20_366_0,2001,Total,3,India,20,Jharkhand,366,Gumla,99.30000000000001,98.5,72.7,7,65.7
3_20_366_0,2001,Urban,3,India,20,Jharkhand,366,Gumla,93.30000000000001,97.10000000000001,66.8,5.300000000000001,61.5
3_20_367_0,2001,Rural,3,India,20,Jharkhand,367,Simdega,99.7,98.5,73,7.100000000000001,65.90000000000001
3_20_367_0,2001,Total,3,India,20,Jharkhand,367,Simdega,99.30000000000001,98.5,72.7,7,65.7
3_20_367_0,2001,Urban,3,India,20,Jharkhand,367,Simdega,93.30000000000001,97.10000000000001,66.8,5.300000000000001,61.5
3_20_368_0,2001,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,99.2,98.2,72.7,5.600000000000001,67.10000000000001
3_20_368_0,2001,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,97.5,97.5,69.5,5.5,64
3_20_368_0,2001,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,89.5,93.2,54.90000000000001,5.100000000000001,49.90000000000001
3_20_369_0,2001,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,99.2,98.2,72.7,5.600000000000001,67.10000000000001
3_20_369_0,2001,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,97.5,97.5,69.5,5.5,64
3_20_369_0,2001,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,89.5,93.2,54.90000000000001,5.100000000000001,49.90000000000001
3_21_370_0,2001,Rural,3,India,21,Odisha,370,Bargarh,97.90000000000001,95.90000000000001,53.40000000000001,9.4,43.90000000000001
3_21_370_0,2001,Total,3,India,21,Odisha,370,Bargarh,97.60000000000001,95.90000000000001,53,9.200000000000001,43.8
3_21_370_0,2001,Urban,3,India,21,Odisha,370,Bargarh,93.5,96.5,48.8,6.100000000000001,42.7
3_21_371_0,2001,Rural,3,India,21,Odisha,371,Jharsuguda,98.10000000000001,97.90000000000001,56.2,9,47.2
3_21_371_0,2001,Total,3,India,21,Odisha,371,Jharsuguda,95.80000000000001,96.40000000000001,53.90000000000001,7.9,46
3_21_371_0,2001,Urban,3,India,21,Odisha,371,Jharsuguda,91.10000000000001,92.90000000000001,48.7,5.600000000000001,43.1
3_21_372_0,2001,Rural,3,India,21,Odisha,372,Sambalpur,98.7,98.40000000000001,56.3,8.700000000000001,47.7
3_21_372_0,2001,Total,3,India,21,Odisha,372,Sambalpur,96.90000000000001,97.10000000000001,53.8,7.9,45.90000000000001
3_21_372_0,2001,Urban,3,India,21,Odisha,372,Sambalpur,92.30000000000001,93.2,47.2,5.9,41.3
3_21_373_0,2001,Rural,3,India,21,Odisha,373,Debagarh,98.60000000000001,95.80000000000001,60.90000000000001,7.800000000000001,53.1
3_21_373_0,2001,Total,3,India,21,Odisha,373,Debagarh,98,95.60000000000001,60,7.7,52.3
3_21_373_0,2001,Urban,3,India,21,Odisha,373,Debagarh,91.10000000000001,92.10000000000001,49,6.600000000000001,42.40000000000001
3_21_374_0,2001,Rural,3,India,21,Odisha,374,Sundargarh,99.40000000000001,98.5,61.90000000000001,7.4,54.5
3_21_374_0,2001,Total,3,India,21,Odisha,374,Sundargarh,95.7,97.40000000000001,56.5,6.300000000000001,50.3
3_21_374_0,2001,Urban,3,India,21,Odisha,374,Sundargarh,88.90000000000001,94.90000000000001,47,4.2,42.7
3_21_375_0,2001,Rural,3,India,21,Odisha,375,Kendujhar,98.80000000000001,97.60000000000001,61.6,6.600000000000001,55
3_21_375_0,2001,Total,3,India,21,Odisha,375,Kendujhar,97.7,97.5,60.6,6.300000000000001,54.2
3_21_375_0,2001,Urban,3,India,21,Odisha,375,Kendujhar,90.90000000000001,96.7,54.2,4.7,49.5
3_21_376_0,2001,Rural,3,India,21,Odisha,376,Mayurbhanj,98.60000000000001,96.7,65,6.9,58.1
3_21_376_0,2001,Total,3,India,21,Odisha,376,Mayurbhanj,98,96.7,63.6,6.9,56.8
3_21_376_0,2001,Urban,3,India,21,Odisha,376,Mayurbhanj,89.5,96.40000000000001,46.8,5.9,41
3_21_377_0,2001,Rural,3,India,21,Odisha,377,Baleshwar,95.7,94.90000000000001,60.8,8.1,52.7
3_21_377_0,2001,Total,3,India,21,Odisha,377,Baleshwar,95.30000000000001,95,59.7,7.9,51.8
3_21_377_0,2001,Urban,3,India,21,Odisha,377,Baleshwar,92,95.2,51.5,6.7,44.90000000000001
3_21_378_0,2001,Rural,3,India,21,Odisha,378,Bhadrak,97.90000000000001,94.5,60.3,8.800000000000001,51.6
3_21_378_0,2001,Total,3,India,21,Odisha,378,Bhadrak,97.40000000000001,94.80000000000001,60.40000000000001,8.6,51.8
3_21_378_0,2001,Urban,3,India,21,Odisha,378,Bhadrak,93.40000000000001,97.5,61.2,7.5,53.7
3_21_379_0,2001,Rural,3,India,21,Odisha,379,Kendrapara,101.8,94.80000000000001,58.7,11.2,47.5
3_21_379_0,2001,Total,3,India,21,Odisha,379,Kendrapara,101.4,94.7,58.40000000000001,11,47.40000000000001
3_21_379_0,2001,Urban,3,India,21,Odisha,379,Kendrapara,94.80000000000001,93.80000000000001,54.3,8.300000000000001,46
3_21_380_0,2001,Rural,3,India,21,Odisha,380,Jagatsinghapur,97.40000000000001,93.60000000000001,52.7,10.7,42
3_21_380_0,2001,Total,3,India,21,Odisha,380,Jagatsinghapur,95,93.60000000000001,51,9.800000000000001,41.2
3_21_380_0,2001,Urban,3,India,21,Odisha,380,Jagatsinghapur,83,93.80000000000001,45.6,5.5,40.2
3_21_381_0,2001,Rural,3,India,21,Odisha,381,Cuttack,96.40000000000001,94.30000000000001,53.8,10.4,43.40000000000001
3_21_381_0,2001,Total,3,India,21,Odisha,381,Cuttack,93.80000000000001,94.5,50.7,9.300000000000001,41.40000000000001
3_21_381_0,2001,Urban,3,India,21,Odisha,381,Cuttack,87.40000000000001,95,42.8,6.5,36.4
3_21_382_0,2001,Rural,3,India,21,Odisha,382,Jajapur,97.5,93.80000000000001,56.7,8.700000000000001,48
3_21_382_0,2001,Total,3,India,21,Odisha,382,Jajapur,97.2,93.7,56.3,8.6,47.7
3_21_382_0,2001,Urban,3,India,21,Odisha,382,Jajapur,90.5,91.7,48.6,6.300000000000001,42.3
3_21_383_0,2001,Rural,3,India,21,Odisha,383,Dhenkanal,96.7,93.5,55.6,8.200000000000001,47.5
3_21_383_0,2001,Total,3,India,21,Odisha,383,Dhenkanal,96.10000000000001,93.5,54.7,8,46.7
3_21_383_0,2001,Urban,3,India,21,Odisha,383,Dhenkanal,89.90000000000001,93,45.8,6.7,39.2
3_21_384_0,2001,Rural,3,India,21,Odisha,384,Anugul,95.80000000000001,94.5,58.40000000000001,7.300000000000001,51.1
3_21_384_0,2001,Total,3,India,21,Odisha,384,Anugul,94.10000000000001,94,56.8,6.800000000000001,50
3_21_384_0,2001,Urban,3,India,21,Odisha,384,Anugul,84.5,90.2,47.6,4.3,43.3
3_21_385_0,2001,Rural,3,India,21,Odisha,385,Nayagarh,93.90000000000001,91.10000000000001,53.6,9.600000000000001,44
3_21_385_0,2001,Total,3,India,21,Odisha,385,Nayagarh,93.80000000000001,91.10000000000001,53.3,9.5,43.7
3_21_385_0,2001,Urban,3,India,21,Odisha,385,Nayagarh,91.2,89.2,46.6,8.200000000000001,38.5
3_21_386_0,2001,Rural,3,India,21,Odisha,386,Khordha,97.2,94.10000000000001,54.3,9.1,45.2
3_21_386_0,2001,Total,3,India,21,Odisha,386,Khordha,90.2,93.10000000000001,48.8,7.4,41.3
3_21_386_0,2001,Urban,3,India,21,Odisha,386,Khordha,81.7,91.40000000000001,41.8,5.300000000000001,36.5
3_21_387_0,2001,Rural,3,India,21,Odisha,387,Puri,97.60000000000001,93.10000000000001,52.8,9.5,43.2
3_21_387_0,2001,Total,3,India,21,Odisha,387,Puri,96.80000000000001,93.2,51.8,9.200000000000001,42.6
3_21_387_0,2001,Urban,3,India,21,Odisha,387,Puri,92.10000000000001,93.80000000000001,46,7.4,38.5
3_21_388_0,2001,Rural,3,India,21,Odisha,388,Ganjam,101.1,95.2,63.6,8.6,55
3_21_388_0,2001,Total,3,India,21,Odisha,388,Ganjam,99.80000000000001,94.80000000000001,60.8,8.300000000000001,52.6
3_21_388_0,2001,Urban,3,India,21,Odisha,388,Ganjam,93.90000000000001,92.40000000000001,49,6.800000000000001,42.2
3_21_389_0,2001,Rural,3,India,21,Odisha,389,Gajapati,103.6,98.10000000000001,70.5,5.800000000000001,64.7
3_21_389_0,2001,Total,3,India,21,Odisha,389,Gajapati,103.1,97.5,67.40000000000001,5.9,61.5
3_21_389_0,2001,Urban,3,India,21,Odisha,389,Gajapati,99.10000000000001,90.60000000000001,44.6,6.4,38.2
3_21_390_0,2001,Rural,3,India,21,Odisha,390,Kandhamal,101.4,98.7,70.5,6,64.60000000000001
3_21_390_0,2001,Total,3,India,21,Odisha,390,Kandhamal,100.8,98.5,68.90000000000001,5.9,63
3_21_390_0,2001,Urban,3,India,21,Odisha,390,Kandhamal,92.80000000000001,93.40000000000001,49.40000000000001,4.7,44.8
3_21_391_0,2001,Rural,3,India,21,Odisha,391,Baudh,98.7,96.40000000000001,59.90000000000001,7.5,52.40000000000001
3_21_391_0,2001,Total,3,India,21,Odisha,391,Baudh,98.40000000000001,96.30000000000001,59.40000000000001,7.4,52
3_21_391_0,2001,Urban,3,India,21,Odisha,391,Baudh,93.7,93.7,50.3,6.600000000000001,43.6
3_21_392_0,2001,Rural,3,India,21,Odisha,392,Subarnapur,96.90000000000001,97.30000000000001,58.90000000000001,8.700000000000001,50.2
3_21_392_0,2001,Total,3,India,21,Odisha,392,Subarnapur,96.60000000000001,97.40000000000001,58.3,8.6,49.6
3_21_392_0,2001,Urban,3,India,21,Odisha,392,Subarnapur,92.7,98.5,50.3,7.800000000000001,42.5
3_21_393_0,2001,Rural,3,India,21,Odisha,393,Balangir,99.10000000000001,98.10000000000001,58.3,9.300000000000001,48.90000000000001
3_21_393_0,2001,Total,3,India,21,Odisha,393,Balangir,98.40000000000001,97.80000000000001,56.90000000000001,9,47.90000000000001
3_21_393_0,2001,Urban,3,India,21,Odisha,393,Balangir,93.40000000000001,94.60000000000001,47.1,6.4,40.7
3_21_394_0,2001,Rural,3,India,21,Odisha,394,Nuapada,100.9,97.10000000000001,62.90000000000001,9,53.8
3_21_394_0,2001,Total,3,India,21,Odisha,394,Nuapada,100.7,97,62.40000000000001,8.9,53.5
3_21_394_0,2001,Urban,3,India,21,Odisha,394,Nuapada,97,93.80000000000001,55,6.4,48.6
3_21_395_0,2001,Rural,3,India,21,Odisha,395,Kalahandi,100.7,99.30000000000001,60.2,7.600000000000001,52.6
3_21_395_0,2001,Total,3,India,21,Odisha,395,Kalahandi,100.1,99.30000000000001,59.5,7.4,52
3_21_395_0,2001,Urban,3,India,21,Odisha,395,Kalahandi,93,100.4,50.6,5.2,45.40000000000001
3_21_396_0,2001,Rural,3,India,21,Odisha,396,Rayagada,103.8,99.80000000000001,65.7,5.100000000000001,60.7
3_21_396_0,2001,Total,3,India,21,Odisha,396,Rayagada,102.8,99.30000000000001,62.8,5,57.8
3_21_396_0,2001,Urban,3,India,21,Odisha,396,Rayagada,96.80000000000001,95.30000000000001,46.8,4.600000000000001,42.3
3_21_397_0,2001,Rural,3,India,21,Odisha,397,Nabarangapur,99.5,100,69.3,5.7,63.6
3_21_397_0,2001,Total,3,India,21,Odisha,397,Nabarangapur,99.10000000000001,99.7,68.5,5.600000000000001,62.90000000000001
3_21_397_0,2001,Urban,3,India,21,Odisha,397,Nabarangapur,92.80000000000001,93.40000000000001,56.5,5,51.5
3_21_398_0,2001,Rural,3,India,21,Odisha,398,Koraput,100.9,100,63.5,4.800000000000001,58.7
3_21_398_0,2001,Total,3,India,21,Odisha,398,Koraput,99.90000000000001,99.2,60.8,4.600000000000001,56.2
3_21_398_0,2001,Urban,3,India,21,Odisha,398,Koraput,95,94.30000000000001,48.7,4,44.7
3_21_399_0,2001,Rural,3,India,21,Odisha,399,Malkangiri,100.2,99.60000000000001,69.40000000000001,5.4,64
3_21_399_0,2001,Total,3,India,21,Odisha,399,Malkangiri,99.7,99.7,68.2,5.300000000000001,62.90000000000001
3_21_399_0,2001,Urban,3,India,21,Odisha,399,Malkangiri,93.5,100.3,53.2,4.2,49
