state_CONSISTENT,districtname,plant1994,plant_size1994,plant2000,plant_size2000,plant2005,plant_size2005,plant2007,plant_size2007,plant2009,plant_size2009,empt1994,empt2000,empt2005,empt2007,empt2009,output1994,output2000,output2005,output2007,output2009
HIMACHAL PRADESH,Bilaspur,4,45834100,2,218192944,6.500100016593933,49954328,6,159158560,4,66548680,1404,1076,1675.5007001161575,2427,830,183336392.484375,436385879.84375,324708130.734375,954951363.625,266194724.25
HIMACHAL PRADESH,Kangra,20,5635916.5,30,2558364.5,53.90010046958923,3675843.5,53.433499813079834,3608440.5,115.03800010681152,4196756.5,1E+03,888,1234.4001115560532,1220.0704913139343,2963.7674055099487,112718332.95703125,76750936.94140625,198128332.11328125,192811599.96679688,482786469.97265625
HIMACHAL PRADESH,Mandi,11,2171727,3.5,297127.78125,6,950153.6875,13.00000011920929,4003220.5,11.244900226593018,14620738,466,50.75,168,309.00000190734863,866.3268299102783,23888996.07470703,1039947.25,5700922.28125,52041866.03125,164408743.30078125
HIMACHAL PRADESH,Shimla,10,2884777,4.75,2226638.25,7.000100016593933,1466409.5,8.633300065994263,2424030.75,21.083399772644043,5123932.5,780,94.25,252.83380007743835,103.4662013053894,680.501594543457,28847769.828125,10576531.203125,10265013.494567871,20927383.79736328,108029914.0625
HIMACHAL PRADESH,Sirmaur,32,8414357,32.75,9201655,77.96660006046295,12169910,177.53340029716492,10616827,275.4409017562866,12392116,4145,4494.75,7105.63489985466,12302.139019489288,14310.952644824982,269259423.08691406,301354211.3828125,948846509.03125,1884841403.7695312,3413295728.1953125
HIMACHAL PRADESH,Solan,143,7392719,311.49990034103394,10768908,426.33240151405334,14090325,596.8167998790741,20234412,804.4177007675171,17726112,16876,28744.581605911255,34646.87593817711,64074.896369218826,84183.02989578247,1057158826.5146484,3354513642.5214844,6007162245.439453,12076237308.0625,14259198113.47168
HIMACHAL PRADESH,Una,20,3935682.25,18.25,4868394,36.2335000038147,6199950.5,84.63350021839142,8901520,82.3954005241394,10993667,1402,1148.25,2568.9351036548615,5370.817912936211,6854.767870426178,78713645.453125,88848191.875,224645903.640625,753366760.234375,905827593.9003906
KARNATAKA,Bangalore,2011.999994277954,3926588.5,2442.2198910713196,5373772.5,2575.3000025749207,8898851,3001.1211948394775,9175594,2784.93439245224,10293337,157258.9999980091,192522.1792807579,244485.6118415594,319642.6126127243,476416.5772161484,7900295971.318359,13123934611.408203,22917212173.453125,27537070083.05078,28666268219.804688
KARNATAKA,Bangalore (Rural),67,8678397,116.7886004447937,15479789,162.3033001422882,9566280,116.72379875183105,19920508,209.75089991092682,19319598,6495.999999495005,10668.876207351685,14120.803149342537,14508.493277549744,29915.50475668907,581452594.37109375,1807862897.625,1552638777.265625,2325197373.5,4052303221.3984375
KARNATAKA,Belgaum,238.99999940395355,3405241.5,346.723797082901,4865536.5,323.0331001281738,9775251,403.2378966808319,7907512,420.20009899139404,8894488,22398.00000918486,28023.867823123932,30820.179880976677,34460.03256917,36226.32528448105,813852690.57421875,1686997214.7734375,3157729694.2304688,3188608442.703125,3737464892.3398438
KARNATAKA,Bellary,412.99999940395355,5008549.5,410.312499165535,5036223.5,475.06440031528473,5790175,533.5618921518326,8848677,581.9932909011841,9931556,37079.99999725671,26681.38378560543,28141.640111207962,33903.49540710449,38836.72252511978,2068531039.360962,2066425435.8242188,2750705975.71875,4721316999.6015625,5780099248.921875
KARNATAKA,Chitradurga,412.99999940395355,5008549.5,410.312499165535,5036223.5,475.06440031528473,5790175,533.5618921518326,8848677,581.9932909011841,9931556,37079.99999725671,26681.38378560543,28141.640111207962,33903.49540710449,38836.72252511978,2068531039.360962,2066425435.8242188,2750705975.71875,4721316999.6015625,5780099248.921875
KARNATAKA,Dharwad,412.99999940395355,5008549.5,410.312499165535,5036223.5,475.06440031528473,5790175,533.5618921518326,8848677,581.9932909011841,9931556,37079.99999725671,26681.38378560543,28141.640111207962,33903.49540710449,38836.72252511978,2068531039.360962,2066425435.8242188,2750705975.71875,4721316999.6015625,5780099248.921875
KARNATAKA,Shimoga,412.99999940395355,5008549.5,410.312499165535,5036223.5,475.06440031528473,5790175,533.5618921518326,8848677,581.9932909011841,9931556,37079.99999725671,26681.38378560543,28141.640111207962,33903.49540710449,38836.72252511978,2068531039.360962,2066425435.8242188,2750705975.71875,4721316999.6015625,5780099248.921875
KARNATAKA,Bidar,33,9667477,17.25,20270598,35.583799839019775,7795258.5,44.549999713897705,11745667,20.931000232696533,7748446,3074,7573.25,2800.976990699768,5266.112207889557,1807.3923020362854,319026743.046875,349667814,277384926.25,523269481.9453125,162182728
KARNATAKA,Bijapur,62.99999988079071,4402281.5,29.55359983444214,10766901,43.483399987220764,8809386,12.333300113677979,25818910,40.01569986343384,16994398,3855.0000027804963,2691.6073985099792,4490.727501869202,2798.3326025009155,3654.135498523712,277343720.42578125,318200682.5625,383062065.4375,318432376.625,680042729.375
KARNATAKA,Chikmagalur,19,6848352,21.058799743652344,813017.75,27.902100086212158,2285847.5,58.40560007095337,1931436.25,29.511000633239746,3713693,1189.9999990427937,459.881591796875,844.7327027320862,2030.7324118614197,913.8432078361511,130118686.5,17121177.59375,63779943.5234375,112806691.08984375,109594793.25
KARNATAKA,Dakshina Kannada,348.9999988079071,2780325.5,437.3942973613739,3341486.75,493.6769037246704,3408806.75,504.4999990463257,3690224,527.5857048034668,4162642,21969.00000491973,22092.968103647232,28108.262118577957,30001.143229961395,30214.16508769989,970333622.10546875,1461547241.2890625,1682849214.6875,1861717988.265625,2196150445.251953
KARNATAKA,Gulbarga,120,6211811.5,42.67859983444214,18098350,43.437299489974976,21255194,63.41669845581055,27886280,37.924299240112305,35057492,10349.000001827775,5292.357597351074,6211.899394750595,7618.300373077393,3787.7226009368896,745417402.76171875,772412201.625,923268260.84375,1768455751.3125,1329530759.15625
KARNATAKA,Hassan,14.99999988079071,5292606.5,1,25999738,14.900000095367432,20084120,8.5,7570211,20.76609992980957,16511313,1374.000007514987,317,2279.800003051758,1536,4881.943199157715,79389095.08813477,25999738,299253404.1875,64346793.9609375,342875567.25
KARNATAKA,Kodagu,5,994886.125,12.058799743652344,4495826.5,1,11206610,1,17157290,6.611100196838379,6375239.5,173.00000160066702,574.35198974609375,70,35,199.22200393676758,4974430.78125,54214274,11206610,17157290,42147346
KARNATAKA,Kolar,49,1156434.75,49.1963996887207,3815338.75,62.07820010185242,5717190.5,59.87449884414673,1913387.75,80.63320064544678,16685758,1766.9999997701952,1988.9815940856934,3827.8740203380585,2877.50076007843,3894.454544067383,56665305.0546875,187700928.1640625,354912889.9199219,114563135.4375,1345426041.6875
KARNATAKA,Mandya,21,25113078,5,72224304,22.5846004486084,17880088,10.799999952316284,40589084,27.703200340270996,18744926,4944,2753,3248.752715587616,2690.7999958992004,3307.19651222229,527374652.3984375,361121532,403814653.75,438362095.6796875,519294416.5
KARNATAKA,Mysore,219.99999928474426,5896816.5,183.0279984474182,9863314,306.26369965076447,14110364,336.1412003040314,13944307,379.80800104141235,11802368,20704.999999948694,17174.48361825943,29303.078428387642,32016.405841827393,28762.372949123383,1297299585.446289,1805262641.5625,4321492426.796875,4687256032.167969,4482633919.484375
KARNATAKA,Raichur,63,3849750,118.39130020141602,8622587,176.5012984275818,9755558,168.86349534988403,10955122,132.2771954536438,8047895.5,2229.0000007152557,4127.043403625488,9626.014928340912,7254.898701667786,4881.198524951935,242534255.6064453,1020839234.625,1721868707.90625,1849920244.28125,1064553053
KARNATAKA,Tumkur,56.99999988079071,5647526,100.55459880828857,4582731,99.47739970684052,5455949,149.59299898147583,7186707,189.01889753341675,6423252.5,4725.000002615674,5755.931564807892,6838.798511266708,10316.476969718933,10984.867211818695,321908977.7578125,460814673.28125,542743606.3125,1075081088.3125,1214116063.65625
KARNATAKA,Uttara Kannada,46.99999976158142,9622447,89.24099922180176,4392093,21.353400230407715,20214994,16.875,35300684,35.466700077056885,14369998,6968.00000082083,7203.760886669159,4980.155812263489,5283.375,5460.367504119873,452254993.9199219,391954788.98046875,431658870.75,595699030.875,509656396.2109375
KERALA,Alappuzha,190.00000131130219,3447107.5,280.94690465927124,3313510,281.0247985124588,4846872,298.85650074481964,4872816.5,319.67919921875,4930880.5,11287.000004457966,18906.568377494812,18844.03584265709,24492.1138150692,41690.59920358658,654950414.35546875,930920358.8828125,1362091256.015625,1456272904.359375,1576299910.5703125
KERALA,Ernakulam,424.9999979734421,5823134,573.0291976928711,8684415,520.9925992488861,10155158,710.2259982824326,7252264.5,741.2377004623413,8729918,32251.99997837392,45734.372087955475,41720.790385603905,46266.63507640362,45328.4490275383,2474831908.140442,4976423091.51709,5290762140.839844,5150746656.8125,6470944504.6484375
KERALA,Idukki,81.99999988079071,2966276.75,54.33950233459473,4656124.5,62.89360010623932,4622137.5,80.43679904937744,5122456,73.33360147476196,8548564,5424.999998157895,4078.4999923706055,4113.376001238823,4940.486856937408,4140.064802646637,243234684.32421875,253011483.15625,290702860.0625,412033960.375,626896969.0927734
KERALA,Kannur,188.99999952316284,1359767.5,235.18940353393555,1294990.625,272.34009552001953,1291068.25,321.1207962036133,1238537.625,297.0268988609314,994785.3125,9132.000009056677,10911.864730834961,18686.983501911163,21160.38921403885,10505.907059192657,256996051.640625,304568061.3574219,351609637.80566406,397720168.7089844,295477994.21875
KERALA,Kasaragod,42.99999988079071,2750083.75,43.590999603271484,489116.71875,38.27799940109253,2167250.5,140.068097114563,1761003.125,208.98999738693237,303379.9375,2509.9999959698043,1227.4155540466309,1362.2576794624329,10051.645198822021,12501.688915729523,118253605.52734375,21321086.15625,82958010.75390625,246660360.22265625,63403372.3203125
KERALA,Kollam,418,2039581.75,596.0570816993713,1883195.375,612.0135976076126,2892875.25,724.9365906715393,2367124.25,611.4764928817749,2417414,87705.00002713237,65408.642256736755,77381.71048140526,89588.64369630814,69409.94467782974,852545189.109375,1122491952.3554688,1770479036.875,1716015054.0117188,1478191867.5039062
KERALA,Kottayam,156.99999928474426,3846261.75,217.69459867477417,4985634.5,187.95889937877655,8634339,190.24089753627777,8853022,235.4728012084961,9411382,7206.999990861243,9643.002093315125,11017.621111154556,10359.680919885635,14139.984734535217,603863083.9921875,1085345738.28125,1622900815.1308594,1684206927.578125,2216124505.472168
KERALA,Kozhikode,247.9999988079071,2104614.5,288.16019678115845,1547826.875,233.0220012664795,3527298.75,154.92889785766602,2666707.75,301.17869663238525,2378432.5,12436.000001172702,11980.601367473602,10467.716133594513,7809.736357212067,9731.936439990997,521944421.967041,446022095.6503906,821938220.90625,413150088.03515625,716333202.0390625
KERALA,Malappuram,74.99999976158142,1306059.75,70.1213002204895,1002213.4375,183.6016994714737,1599150.75,209.15449905395508,1502788.125,207.6541986465454,3440244.5,3806.0000008389634,2437.1572165489197,4402.241506814957,4407.600691795349,5979.374773025513,97954477.80859375,70276511.1875,293606786.31152344,314314908.03125,714381235.2832031
KERALA,Palakkad,204.0000001192093,3164166.75,386.75989818573,4206941.5,251.79930019378662,6558057.5,170.21469974517822,9458496,341.5892987251282,6739468,11410.999994390722,14916.851909637451,11278.532195806503,8261.419780731201,14590.06774187088,645490006.0537109,1627076174.4316406,1651314332.4335938,1609975116.078125,2302130154.7460938
KERALA,Pathanamthitta,38,2240318.25,50.283599853515625,2174911.25,70.89870071411133,3785281.25,82.7239990234375,3728621.5,78.56470012664795,4643624,1856.999995275355,7312.579092025757,5452.497519016266,9450.915985107422,19253.409495830536,85132090.306640625,109362366.0625,268371525.4091797,308446475.6738281,364824924.46875
KERALA,Thiruvananthapuram,98.99999976158142,2930630.75,98.2721004486084,8301976.5,99.53329944610596,6762013,128.25010013580322,5267256.5,89.32759952545166,8310676.5,10342.99999759105,19243.18511390686,15062.486196994781,17188.168197155,15342.150182247162,290132435.6484375,815852668.74609375,673045440.015625,675526166.828125,742372776.5
KERALA,Thrissur,475,1516758.625,621.2926840782166,1965115.375,579.749195933342,2210261,281.67589378356934,3375720.25,364.3887915611267,4141851,17429.000013906654,24212.92539024353,16271.68534386158,9509.957216262817,10778.494550228119,720460360.4719238,1220911782.9316406,1281397055.4726562,950858997.96484375,1509244079.1982422
KERALA,Wayanad,17,2441277.25,23.809600830078125,4754815,27.057700157165527,2543158.75,4,2993624.5,45.03850078582764,2363991.75,925,1618.3275661468506,1662.0001020431519,340,1756.7596378326416,41501714.390625,113210244.03710938,68812025.25,11974498.25,106470647.625
MADHYA PRADESH,Balaghat,53,909801.125,23.1387996673584,135343.3125,41.5,789435.5,40.81699979305267,443761.8125,78.47169923782349,762103.4375,1805,255.47119617462158,520.3336987495422,825.8871974945068,1078.9296898841858,48219460.421875,3131681.625,32761572.859375,18113025.4375,59803552.375
MADHYA PRADESH,Bastar,22,1175225.5,7.375,211063.546875,26.56220006942749,936711.25,14.666699886322021,3244020.75,15.91379976272583,1555988.5,1030,115.5,3834.1533184051514,2317.6672978401184,1641.8793969154358,25854961.671875,1556593.6875,24881110.8984375,47579079.25,24761689.953125
MADHYA PRADESH,Bhind,52,8030052,58.60109984874725,26514284,42.33339989185333,43242512,41.520100116729736,55033856,54.99109983444214,44711128,5145.999996176366,9632.935995936394,11883.506796836853,12204.570833206177,15734.88878440857,417562694.75,1553766222.75,1830602555.078125,2285011143.171875,2458714160.375
MADHYA PRADESH,Bhopal,118.00000011920929,8336574,175.36079907417297,6896044,126.0473005771637,4516792.5,144.4299999475479,5443948,163.63309907913208,5420083,21888.99999337638,17554.077782392502,6512.51561331749,7386.890377521515,9886.688351631165,983715740.77734375,1209295809.265625,569329520.3984375,786269443.63671875,886905008.5546875
MADHYA PRADESH,Bilaspur,222.00000023841858,6058266.5,247.48810136318207,4092594.25,247.88989984989166,3435257,320.565495967865,5375157.5,362.4772992134094,7708743,18747.000012997807,11562.083506703377,13111.4014108181,15417.234240293503,19533.28181886673,1344935142.6679688,1012868369.2236328,851565535.953125,1723090069.3115234,2794244361.0117188
MADHYA PRADESH,Rajnandgaon,222.00000023841858,6058266.5,247.48810136318207,4092594.25,247.88989984989166,3435257,320.565495967865,5375157.5,362.4772992134094,7708743,18747.000012997807,11562.083506703377,13111.4014108181,15417.234240293503,19533.28181886673,1344935142.6679688,1012868369.2236328,851565535.953125,1723090069.3115234,2794244361.0117188
MADHYA PRADESH,Chhindwara,34,19555316,26.53569984436035,19638026,39.217300057411194,16494341,26.33329999446869,25121126,44.4463996887207,11138709,6191.000007359413,5549.785396575928,5699.859700798988,6143.832299828529,5273.032194137573,664880762.2265625,521108767.03125,646863513.4375,661522155.90625,495075528
MADHYA PRADESH,Damoh,8,20685866,15.846199989318848,6527280,7,22945180,30.821899890899658,7486752,35.969799518585205,7409504,1287,1061.6953992843628,658,1109.4876971244812,1071.015498161316,165486930,103432585,160616256.5,230755919.02148438,266518381.75
MADHYA PRADESH,Dewas,59,26755768,76.17670035362244,14737865,71.26839971542358,20661890,46.10519981384277,37778772,64.89549970626831,23917670,14698.000005724673,11284.966127634048,10104.408596873283,10423.656989336014,12716.831998348236,1578590274.0839844,1122681925.75,1472539842.234375,1741797883.03125,1552149206.1606445
MADHYA PRADESH,Dhar,175.99999952316284,12785378,240.81059908866882,13181661,224.9281005859375,23212232,220.55070042610168,23290508,246.68139839172363,31128562,23147.999958901535,30708.666262865067,34489.52087712288,38426.250093221664,49403.244508743286,2250226478.4375,3174283753.9726562,5221083053.027344,5136737814.921875,7678837081.09375
MADHYA PRADESH,Durg,131,6164466,136.0182008743286,6086959,126.53009951114655,6249724,195.6417988538742,8630671,230.50859785079956,9767290,13451.999997219817,10088.517714500427,9975.946988224983,14795.1942974329,15532.639501571655,807545019.69921875,827937210.10546875,790778213.9160156,1688519980.5605469,2251444266.6484375
MADHYA PRADESH,E. Nimar (Khandwa),33.99999988079071,7198764.5,13.928599834442139,14514088,29.10419988632202,10342214,31.833200454711914,7894446,14.199399948120117,24677474,5811.000000169777,2611.6433968544006,4344.480694770813,5389.448732852936,2325.7825984954834,244757992.40625,202160921.21875,301001859.875,251305485.65625,350405310.96875
MADHYA PRADESH,Guna,10,48876988,14.464200019836426,67589368,7.099999904632568,116098608,10.857100009918213,74804560,11.25,86059464,2081.0000001322314,2325.528301715851,1609.7999992370605,2058.428400039673,2365,488769868.8203125,977626104.625,824300104.140625,812160577.53125,968168992.3125
MADHYA PRADESH,Gwalior,58.99999976158142,4464253,28.05369997024536,5158873.5,66.55700027942657,2388941.25,61.17490041255951,3121951.25,72.657799243927,2011349.75,9144.000002501245,3121.3943996429443,4170.781400203705,4014.928099989891,2737.516281604767,263390928.83789062,144725495.80078125,159000762.05859375,190985062.79882812,146140243.5625
MADHYA PRADESH,Hoshangabad,31,7382817.5,11.928599834442139,13739132,20.128400087356567,5082861.5,29.12209987640381,7379069.5,40.5238995552063,4762818,3677,570.2863960266113,1101.5219014883041,1896.6743063926697,1314.1736950874329,228867341.88964844,163888605,102309868.00390625,214894006.109375,193007949.28125
MADHYA PRADESH,Indore,372.999999165535,4734137,578.3733975887299,5463182.5,507.35599887371063,4856889.5,573.0615949630737,4351916.5,607.2114949226379,3352466.5,19061.000002495493,34054.91333270073,20117.86080110073,25365.056958436966,28086.207534313202,1765833082.7512207,3159759460.4677734,2464171900.8066406,2493916143.5039062,2035656170.859375
MADHYA PRADESH,Jabalpur,183.99999904632568,2306786.25,135.0516996383667,3549187,130.7649005651474,4181024.5,181.7480025291443,6066821,169.4458990097046,6942740,11490.999984126061,7536.0720038414,6681.694338798523,11051.945264339447,9225.42507982254,424448684.7519531,479323740.39453125,546731245.203125,1102632569.6875,1176418799.3203125
MADHYA PRADESH,Mandla,15.999999761581421,3143302.25,11.928599834442139,372452.53125,13.699999809265137,581702.0625,15.603400230407715,13399942,29.892899990081787,1686455.75,703.000004833495,312.6429991722107,275.5999975204468,832.8740253448486,922.8937997817993,50292835.65625,4442837.3125,7969318.5625,209084653.0107422,50413053.625
MADHYA PRADESH,Mandsaur,48.99999988079071,10098714,67.5,5247346,26.476399421691895,16776164,38.125,41408476,59.65709936618805,17532026,5623.999986345836,2543.375,2151.9544982910156,3437.6184225082397,3888.3814747333527,494836992.91503906,354195845.9042969,444172410.23828125,1578698214.1171875,1045909866.1015625
MADHYA PRADESH,Morena,24,14199481,28.55359983444214,6273276,33.015299916267395,28510588,24.233699798583984,33116162,21.53569984436035,82334992,7554.000001447938,1034.2857995033264,4149.927389264107,3927.9494857788086,5487.928094863892,340787542.9355469,179124611.625,941285597.5625,802527142.375,1773141621.375
MADHYA PRADESH,Narsimhapur,9,18062958,2,104038464,29.670000076293945,2690023,16.5,4142001.75,26.26669979095459,10290072,1407,413,991.6100044250488,852.5,1125.667296409607,162566615.5,208076920.25,79812982.4375,68343028.83203125,270286238.76953125
MADHYA PRADESH,Raigarh,29.00000023841858,16113111,30.434200286865234,21878694,35.798799991607666,11358942,68.55189943313599,16277242,106.06889867782593,18158330,5188.99999923177,1707.0524063110352,2107.992799282074,4574.155672550201,9152.08423948288,467280224.21875,665860563.8125,406636505.4375,1115835852.1875,1926034151.6015625
MADHYA PRADESH,Raipur,426.0000002384186,3831264,492.47960352897644,5557108,596.0017019510269,8653940,681.1474981307983,14228864,694.352695941925,13991741,20890.000000727716,21508.966483473778,34404.602915644646,55161.33982729912,58516.14103651047,1632118502.703003,2736762223.036133,5157762679.347656,9691954840.756836,9715203051.6875
MADHYA PRADESH,Raisen,64,15180534,56.164299726486206,21959048,66.99169933795929,29671506,107.64469993114471,26300610,126.57880020141602,35324036,8993.9999984532,9130.335752010345,8682.833983302116,12819.9699498415,14280.683992385864,971554157.7840576,1233314550.8203125,1987744594.1015625,2831121184.8046875,4471274343.328125
MADHYA PRADESH,Rajgarh,14.99999988079071,28470592,6.125,24061882,9,12391111,13.18179988861084,8165849.5,6,33239744,4084.9999987885813,3327.625,2423,2443.2721967697144,2208,427058874.71875,147379031.6875,111519995,107640593.15625,199438462
MADHYA PRADESH,Ratlam,38,7592616.5,61.682199478149414,4790705.5,29.910600066184998,11129849,32.31629979610443,23881838,33.1668998003006,18722144,2974.999996678111,2650.2361941337585,2176.2386994361877,3390.065497159958,3727.5323894023895,288519425.2832031,295501264.140625,332900452.4375,771772642.328125,620955456.4375
MADHYA PRADESH,Rewa,23,20913262,6,125455168,26.68339967727661,33140464,22.560500621795654,13373089,11.5,85836016,3214.0000017212033,2236,3178.534095287323,1571.2838201522827,4175,481005026.4296875,752730997.1796875,884300231,301703587,987114180
MADHYA PRADESH,Sagar,209,2001074.125,100.89429998397827,8071054.5,111.09210014343262,1209517.625,152.32079935073853,1181493.625,113.09099960327148,1834831,9821.999995629372,13310.408696651459,2812.6688046455383,4042.8843903541565,3008.1834926605225,418224496.83984375,814323406.4296875,134367857.07421875,179966061.06445312,207502869.2109375
MADHYA PRADESH,Satna,92.00000023841858,4471193.5,73.40540075302124,10093440,54.720799922943115,17184844,53.29050016403198,24673974,49.328800201416016,19379280,10338.000001078452,6838.716525554657,5422.958701133728,6808.829913139343,5539.213801383972,411349792.8671875,740913000.8125,940368455.875,1314888382.5820312,955956659
MADHYA PRADESH,Sehore,4,7480831,16.75,9177177,1.333299994468689,12721551,1,23421956,6.045499801635742,3944348.5,511.0000014263087,1508.25,177.32889926433563,908,380.22949028015137,29923323.75,153717720,16961644,23421956,23845558
MADHYA PRADESH,Shajapur,9,15556497,41.10719966888428,9770624,4.3333001136779785,8415067,1,18893662,13.449999809265137,9413199,895.9999911723935,2132.428997516632,401.3329014778137,164,734.5499868392944,140008475.4375,401642978.875,36465012.5,18893662,126607520.921875
MADHYA PRADESH,Ujjain,80.99999976158142,12274666,132.2392978668213,11657696,61.49269950389862,19955966,92.47829961776733,6495949.5,92.75069999694824,7914702.5,11528.000012353114,13651.310829639435,5303.334885597229,2968.264992237091,3555.8888092041016,994247934.7441406,1541605474.6875,1227146267.578125,600734381.8125,734094204.296875
MADHYA PRADESH,W. Nimar (Khargoan),41,5763291.5,70.76990127563477,7932059.5,25.786699771881104,17443648,23.558300018310547,16510044,19.74489974975586,27794022,6350.000006951635,8447.06785106659,6943.335790634155,6936.106502532959,4475.333894729614,236294949.859375,561351077.125,449814100.578125,388948571.0625,548790174.125
MAHARASHTRA,Ahmadnagar,349,5707131.5,284.3227996826172,10003791,280.7488024234772,9737228,359.35700273513794,14680602,405.541298866272,12466282,34621.99999722597,33201.23075580597,24628.575196266174,33260.718937397,33290.520968437195,1991788814.3687134,2844305779.868164,2733714988.4414062,5275576955.935181,5055592385.828125
MAHARASHTRA,Akola,163,2622324.25,161.47169876098633,2016220,166.11439990997314,5457993.5,233.436297416687,3691507,200.9178009033203,4657607.5,6970.999999785423,4060.2099952697754,5280.074993610382,4544.306652069092,6857.955310821533,427438839.05859375,325562471,906651328.3125,861731720.0859375,935796253.484375
MAHARASHTRA,Amravati,116,1111789,75.22529888153076,930867.25,96.43489956855774,2671687.75,111.15169858932495,4178240.75,75.74860048294067,3975879.25,3434.0000005231905,1262.597071647644,1875.9755803346634,2619.6400833129883,2196.503803730011,128967525.8671875,70024768.556640625,257643940.421875,464418550.84375,301167293.9375
MAHARASHTRA,Aurangabad,304.999999165535,13799586,419.88329887390137,9269688,345.0973001718521,20682930,428.9156051874161,16202414,448.8531994819641,21485220,38468.000027954055,33185.6220035553,40032.92109966278,48750.40869688988,57668.28799533844,4208873823.5585938,3892187175.359375,7137623278.96875,6949468260.890625,9643709311.5
MAHARASHTRA,Bhandara,168.00000023841858,5581448.5,76.72300004959106,11467657,118.51909971237183,7627575,134.8855013847351,11472032,107.80020046234131,10898858,11109.999990912173,4903.037094116211,14460.102083206177,12682.562405586243,8752.758279800415,937683328.83203125,879833053.3359375,904013318.3857422,1547410805.625,1174899048.7890625
MAHARASHTRA,Bid,23,6461574,6,52060028,15.800000190734863,18305076,38.760600090026855,8068825,11.610000133514404,33225232,2383,4034,3254.600001335144,5085.0007066726685,2491.720006942749,148616203.75,312360164,289220192.59375,312752492.125,385744953.375
MAHARASHTRA,Buldana,65,8085137.5,76.3332986831665,3016824.25,120.88610053062439,4565688,128.32529878616333,6025713,158.52809953689575,4235167.5,4432,4651.04958820343,6181.0235204696655,5070.489450454712,6082.723692893982,525533943.40625,230284149.34375,551928247.3125,773251452,671393035.125
MAHARASHTRA,Chandrapur,56,17700234,71.75789833068848,11638493,77.23930013179779,19630678,64.97519969940186,40112472,72.43920040130615,34108656,9642,7237.745347976685,11067.161008954048,12225.772433280945,9654.329108715057,991213073.8125,835153829.109375,1516259840.75,2606315809.453125,2470803658.0273438
MAHARASHTRA,Dhule,143.00000047683716,4611093,98.94219875335693,3593463.75,136.86180067062378,5932809.5,62.39919900894165,12842265,99.162100315094,8985718,9961.999996607612,5757.463383674622,8535.155904769897,7484.982553958893,10720.77465057373,659386320.15234375,355545192.51953125,811975017.34375,801347074.4375,891042660.171875
MAHARASHTRA,Gadchiroli,6,121921.5390625,10.090900421142578,27570446,19.297500133514404,5202922.5,44.69499969482422,5754387.5,24.023900508880615,8989450,177,725.8181037902832,644.1171002388,1668.4799919128418,946.5587038993835,731529.21875,278210625.34375,100403402.25,257192337.75,215961652.5
MAHARASHTRA,Jalgaon,282.99999952316284,4033993,264.55360078811646,6039937,271.593300819397,6897073.5,304.47430086135864,8054177.5,279.60860109329224,7795166.5,14897.000001886323,13270.895565509796,12116.74362039566,14551.04214477539,15850.223088264465,1141620042.3222656,1597887050.734375,1873198986.2363281,2452290133.78125,2179595591.734375
MAHARASHTRA,Jalna,92,3020669,63.97919940948486,6046770,52.503700256347656,9551932,65.38550043106079,11063907,59.6168007850647,24388394,7659.999999533007,13818.709506988525,6793.5316042900085,5923.258319854736,7398.553914546967,277901549.3359375,386867514.8046875,501511774.28125,723419073.875,1453958032.6875
MAHARASHTRA,Kolhapur,398.00000047683716,5616341.5,470.5643901824951,6529879.5,535.9491035938263,8048922.5,530.5324969291687,8779976,518.3250966072083,12300033,36327.999996218794,44575.51334762573,45718.59059739113,51876.509046554565,58336.003726005554,2235303853.3808594,3072728706.7421875,4313812696.1171875,4658062660.8671875,6375415797.375
MAHARASHTRA,Latur,30,7395132.5,21.5,12022138,60.37869966030121,8655436,85.89699840545654,1.818E+07,65.68330144882202,12106932,3270.0000023708008,3590.75,3986.600290298462,6309.404919624329,3485.7458238601685,221853973.734375,258475969.25,522603978.2734375,1561607374.625,795223242.125
MAHARASHTRA,Mumbai,3724.999999701977,4913109.5,3378.2528780698776,6021863,3110.3998215198517,7661124.5,2658.244718313217,9097468,2644.0631079673767,8770713,282619.00001540966,203058.13572788239,179672.89855277538,153317.6961364746,147474.90670919418,18301332493.797974,20343376157.88672,23829159510.18164,24183295892.728516,23190317843.246094
MAHARASHTRA,Nagpur,563.9999996423721,4035764,668.6077961921692,7654782,591.9971024990082,9646255,690.6745048761368,12494685,735.2980017662048,9148809,37344.00000356142,45161.025968551636,37033.49005317688,52921.10441863537,53197.75734710693,2276170880.1054688,5118046984.957031,5710555203.1875,8629760484.6015625,6727101311.9375
MAHARASHTRA,Nanded,48,6570352.5,51.858299255371094,12592261,39.670600175857544,8743018,72.74249935150146,12749528,41.26870012283325,27924614,7579,6115.6081829071045,2410.859300971031,5471.606094360352,2432.2294034957886,315376922.0546875,653013239.609375,346840785.640625,927432559.52734375,1152412521.1875
MAHARASHTRA,Nashik,574.0000001192093,7028191.5,714.416699886322,8417240,755.42700111866,10869971,846.4216132164001,10969297,798.0970983505249,16118431,49124.99999773965,57994.7067193985,56470.97115778923,57806.51049089432,66992.72596693039,4034181788.2041016,6013416625.0859375,8211469419.1015625,9284650326.814453,12864072665.515625
MAHARASHTRA,Osmanabad,4,31680128,7,30262844,14.991899967193604,19432240,18.090900421142578,19324680,14.916699886322021,38038872,2201,2902,3353.675998687744,3742.1817054748535,3823.001195907593,126720508,211839903.5,291326184.5,349600846,567414427.75
